%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_9_-n_800_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 9 -n 800 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_9_-n_800_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 {false,true}
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.562553,0.136625,0.040363,0.656256,0.02997,0.61095,0.608469,0.277688,0.926698,0.088889,0.696034,0.801464,0.735657,0.029064,0.412813,0.340832,0.295358,0.302547,0.222809,0.561621,0.739488,0.126602,0.82442,0.21312,0.703889,0.598544,0.303548,0.101649,0.350394,0.164557,0.986583,0.223068,0.925949,0.59762,0.042231,0.587802,0.900602,0.704165,0.159509,0.99563,0.209452,0.030855,0.563752,0.647339,0.761276,0.300902,0.223347,0.01651,0.170542,0.173561,0.346937,0.847047,0.619704,false,0.174193,0.490727,0.865109,0.453316,0.622797,0.053913,0.662542,0.646092,0.57011,0.983707,0.3074,0.532904,0.420071,0.791213,0.559657,0.922262,0.134191,0.583194,0.955237,0.418959,0.090068,0.953311,0.39311,0.978471,0.971694,0.57025,0.931378,0.397077,0.392854,0.492434,0.925784,0.39095,0.108289,0.837638,0.000562,0.844195,0.476812,0.940725,0.854214,0.138838,0.306436,0.543848,0.571752,0.219003,0.333601,0.880827,0.94014,0.187048,0.366935,0.741078,0.245124,0.781181,0.56055,0.728315,0.16531,0.04207,0.372674,0.96542,0.673326,0.840237,0.512522,0.439219,0.304072,0.706531,0.581607,0.027558,0.756531,0.584723,0.175266,0.005955,0.558281,0.708279,0.926001,0.492234,0.440829,0.792629,0.342306,0.854915,0.149052,0.129762,0.324965,0.584795,0.639485,0.973706,0.927381,0.509017,0.009904,0.813507,0.267315,0.513064,0.046582,0.744529,0.494484,0.128491,0.975794,0.169452,0.371787,0.442856,0.8626,0.487059,0.33751,0.793176,0.112616,0.259942,0.881642,0.615384,0.701451,0.591505,0.691573,0.639621,0.081655,0.088143,0.300685,0.344867,0.198495,0.834245,0.907992,0.216257,0.683552,0.265673,0.62774,0.884596,0.089086,0.691611,0.675003,0.669936,0.976311,0.485227,0.896597,0.399756,0.777165,0.640295,0.616211,0.627106,0.61186,0.473972,0.978485,0.535282,0.663433,0.745178,0.848824,0.882912,0.285723,0.353499,0.854069,0.317021,c0
0.752643,0.085354,0.333693,0.261495,0.44431,0.58211,0.812043,0.374496,0.309533,0.81913,0.099194,0.260787,0.644376,0.90523,0.281311,0.723536,0.582935,0.93878,0.670983,0.345057,0.209171,0.989702,0.253817,0.597077,0.867598,0.015846,0.289649,0.998518,0.075806,0.667783,0.505038,0.062384,0.42324,0.487756,0.748307,0.903255,0.978381,0.966583,0.069178,0.413005,0.020376,0.28654,0.932154,0.854762,0.361399,0.348757,0.676093,0.573722,0.132448,0.860441,0.392017,0.278377,0.667988,true,0.106978,0.006778,0.043785,0.889177,0.533936,0.459885,0.897484,0.970659,0.675847,0.857678,0.392925,0.243658,0.256805,0.853571,0.576879,0.702646,0.293841,0.328823,0.920839,0.990924,0.120097,0.081014,0.540696,0.775107,0.823384,0.51928,0.443573,0.495099,0.373717,0.483898,0.163788,0.13694,0.679239,0.218946,0.318852,0.915126,0.432008,0.344111,0.941626,0.396572,0.883466,0.395414,0.926174,0.650077,0.623934,0.134433,0.562582,0.463218,0.031347,0.361799,0.92992,0.532816,0.301486,0.413078,0.866751,0.805641,0.875279,0.863816,0.345018,0.822794,0.638335,0.225381,0.335839,0.004176,0.483683,0.574393,0.67469,0.298757,0.700752,0.1259,0.008647,0.52182,0.181961,0.734092,0.639807,0.002154,0.622853,0.184233,0.966692,0.870149,0.732521,0.92563,0.269402,0.432016,0.968168,0.587811,0.784477,0.595861,0.460912,0.220771,0.371843,0.2421,0.609596,0.704958,0.588965,0.76371,0.285095,0.187875,0.656225,0.741066,0.709755,0.721501,0.622768,0.861626,0.854882,0.49839,0.023498,0.74648,0.633765,0.214209,0.455591,0.303794,0.258576,0.120556,0.79686,0.593419,0.876501,0.274341,0.238466,0.957477,0.003842,0.338612,0.910962,0.348452,0.33634,0.044582,0.6453,0.36936,0.229837,0.08579,0.329432,0.529797,0.517435,0.782656,0.396271,0.617203,0.357639,0.329366,0.210278,0.884412,0.492553,0.814889,0.507603,0.962578,0.635995,0.496054,c1
0.588667,0.022825,0.708495,0.993011,0.662254,0.730475,0.289429,0.176032,0.596652,0.962461,0.966146,0.51747,0.346045,0.091553,0.225735,0.593869,0.489338,0.880264,0.157172,0.240546,0.643758,0.67283,0.509891,0.584646,0.997048,0.625395,0.589405,0.812538,0.839747,0.172573,0.061418,0.063535,0.773005,0.792768,0.982938,0.284325,0.217576,0.405191,0.282224,0.227143,0.956064,0.408235,0.468974,0.029549,0.703227,0.451896,0.571963,0.974876,0.11803,0.526175,0.173447,0.099734,0.24641,true,0.937925,0.288626,0.115087,0.290282,0.217455,0.375606,0.084498,0.947062,0.15652,0.559038,0.612872,0.258332,0.216531,0.127893,0.283621,0.994382,0.193348,0.096671,0.304729,0.041703,0.610789,0.850898,0.201457,0.407743,0.838919,0.3163,0.092666,0.560445,0.407967,0.482113,0.766243,0.369083,0.767041,0.332662,0.750552,0.464655,0.171412,0.371167,0.716543,0.796115,0.472899,0.955926,0.839086,0.52297,0.335024,0.611377,0.196296,0.15529,0.797873,0.325154,0.892063,0.028932,0.1772,0.5972,0.349688,0.786771,0.998119,0.66805,0.14348,0.526023,0.035803,0.92085,0.810366,0.667216,0.563933,0.925271,0.314997,0.402146,0.596192,0.971369,0.229539,0.786155,0.246954,0.227582,0.233298,0.15433,0.334343,0.849433,0.237479,0.561721,0.002211,0.464134,0.296879,0.374445,0.447091,0.461181,0.482972,0.971541,0.802067,0.430155,0.061791,0.756708,0.851522,0.90433,0.645241,0.324552,0.529071,0.29232,0.465871,0.677754,0.085554,0.509878,0.562873,0.849529,0.404769,0.3601,0.460998,0.15007,0.191728,0.152662,0.874277,0.526108,0.66149,0.401354,0.072893,0.199549,0.916253,0.694058,0.814218,0.83408,0.41415,0.990453,0.15801,0.967971,0.805319,0.670103,0.060937,0.346742,0.93909,0.627226,0.377033,0.091168,0.030728,0.588326,0.778416,0.344081,0.817,0.614989,0.154521,0.153678,0.026861,0.446551,0.248289,0.871586,0.646942,0.935952,c0
0.644232,0.270647,0.271016,0.336984,0.73595,0.920442,0.28851,0.612292,0.96965,0.097776,0.789149,0.24883,0.485392,0.65492,0.839163,0.29115,0.259255,0.820089,0.219055,0.432749,0.987285,0.862719,0.803751,0.041857,0.246057,0.920299,0.513005,0.94042,0.914855,0.054058,0.163281,0.603659,0.450941,0.777564,0.611884,0.202495,0.372067,0.885281,0.299935,0.57222,0.219331,0.3974,0.672862,0.758225,0.348667,0.832778,0.985392,0.263189,0.130732,0.823545,0.682611,0.50004,0.526598,false,0.889462,0.241117,0.550659,0.032547,0.538129,0.046365,0.832322,0.534271,0.316091,0.751992,0.344491,0.361864,0.927169,0.105951,0.379595,0.176423,0.123739,0.547684,0.022787,0.772251,0.590334,0.947004,0.697208,0.123633,0.037188,0.840578,0.837591,0.495216,0.796848,0.334391,0.386231,0.126638,0.80779,0.376676,0.599249,0.866329,0.116049,0.548207,0.601296,0.399881,0.929204,0.865451,0.23329,0.395173,0.816618,0.346987,0.000451,0.969437,0.865642,0.254726,0.346881,0.372692,0.4756,0.98883,0.058098,0.6775,0.999652,0.588881,0.324394,0.566752,0.629221,0.673739,0.885579,0.019196,0.756491,0.438632,0.721625,0.806668,0.547554,0.020436,0.953906,0.237526,0.612089,0.14071,0.978186,0.507496,0.465053,0.440953,0.363197,0.352201,0.941656,0.335675,0.717602,0.434858,0.848989,0.526254,0.553321,0.048158,0.915962,0.542184,0.154652,0.261096,0.537823,0.806209,0.600312,0.599535,0.902305,0.755969,0.379474,0.713519,0.831544,0.497155,0.493055,0.254897,0.077226,0.311819,0.537977,0.365541,0.865997,0.100362,0.0348,0.759476,0.207969,0.496843,0.178083,0.371479,0.853253,0.964667,0.264017,0.940224,0.80975,0.653297,0.281329,0.6958,0.020019,0.176564,0.539133,0.529446,0.135837,0.759253,0.749374,0.63759,0.326158,0.391024,0.681682,0.652805,0.707497,0.725395,0.36492,0.701036,0.295314,0.466335,0.822389,0.657475,0.340825,0.896223,c0
0.4966,0.112699,0.539703,0.016239,0.844738,0.206224,0.877491,0.493943,0.067351,0.536349,0.811077,0.242647,0.570536,0.813207,0.076439,0.993326,0.555805,0.786164,0.659911,0.662212,0.082018,0.247255,0.373564,0.665817,0.050236,0.589053,0.034836,0.590048,0.825011,0.478433,0.466406,0.781182,0.624588,0.696895,0.404341,0.493868,0.387709,0.093658,0.930882,0.204958,0.556112,0.89948,0.232801,0.581824,0.099563,0.357153,0.327096,0.380003,0.154155,0.73892,0.892826,0.237333,0.844845,false,0.501254,0.930424,0.219621,0.976323,0.345996,0.164174,0.735393,0.805178,0.040718,0.376156,0.404643,0.111499,0.173993,0.355126,0.537083,0.742078,0.089225,0.696481,0.991985,0.506501,0.792165,0.247436,0.994562,0.779249,0.979306,0.730767,0.86373,0.91375,0.927563,0.678399,0.448755,0.848181,0.388942,0.654709,0.678752,0.459562,0.693466,0.504329,0.391695,0.805702,0.979474,0.020348,0.52853,0.38382,0.842438,0.996199,0.853203,0.93015,0.721811,0.098156,0.590828,0.086613,0.029944,0.375238,0.763947,0.468655,0.367964,0.509463,0.55076,0.282582,0.170557,0.101762,0.689403,0.661262,0.77493,0.387512,0.808793,0.313787,0.218785,0.78052,0.579271,0.917729,0.037971,0.555419,0.745197,0.921861,0.956548,0.79584,0.426856,0.072733,0.640303,0.459321,0.560491,0.030232,0.619349,0.039849,0.982952,0.895302,0.076245,0.844994,0.461408,0.337199,0.443148,0.347058,0.918771,0.278233,0.654837,0.41622,0.211908,0.770641,0.463992,0.498587,0.082428,0.783289,0.440981,0.963189,0.318773,0.105141,0.152416,0.909307,0.743529,0.46794,0.541118,0.699209,0.371326,0.292305,0.714658,0.361193,0.970392,0.169459,0.190485,0.794017,0.304776,0.305061,0.142715,0.396157,0.534421,0.672116,0.348973,0.341958,0.606763,0.546707,0.345262,0.231652,0.986178,0.433283,0.762627,0.253325,0.736586,0.125513,0.941488,0.312315,0.797675,0.794218,0.697809,0.807138,c0
0.276691,0.545634,0.54985,0.860948,0.71542,0.851305,0.805067,0.853638,0.585916,0.615122,0.653806,0.042102,0.718756,0.413545,0.819731,0.904787,0.974038,0.621833,0.376537,0.601559,0.228003,0.722059,0.056271,0.601044,0.667163,0.07799,0.746699,0.094974,0.45696,0.857409,0.90345,0.292709,0.083465,0.584192,0.287236,0.068988,0.054284,0.010499,0.777301,0.724106,0.188832,0.613654,0.009275,0.80806,0.428275,0.042841,0.238962,0.058898,0.951933,0.267452,0.143156,0.510325,0.399607,false,0.234392,0.734804,0.16824,0.301558,0.188606,0.005743,0.076531,0.587828,0.663016,0.886002,0.172546,0.97645,0.116094,0.379834,0.097085,0.535746,0.732307,0.32151,0.209497,0.530066,0.801412,0.116264,0.632833,0.692079,0.805361,0.297808,0.481676,0.324899,0.025494,0.621581,0.798677,0.107987,0.698474,0.573998,0.144774,0.970002,0.621515,0.245366,0.363267,0.287328,0.63577,0.48777,0.769368,0.968691,0.601301,0.15909,0.904535,0.694377,0.317901,0.040474,0.038851,0.692724,0.343077,0.706959,0.804897,0.957159,0.811852,0.229556,0.703031,0.733737,0.172588,0.092022,0.730641,0.442187,0.218883,0.116653,0.056944,0.932724,0.919622,0.510825,0.490038,0.126373,0.327641,0.369635,0.464403,0.638334,0.281967,0.099898,0.414716,0.941908,0.709473,0.266852,0.695815,0.99477,0.078833,0.307348,0.658808,0.019877,0.962967,0.401894,0.099805,0.310071,0.725777,0.552845,0.060423,0.508407,0.064754,0.577125,0.878164,0.805563,0.51314,0.28928,0.459966,0.89111,0.03361,0.624282,0.98367,0.297253,0.520063,0.829377,0.619836,0.98162,0.364874,0.140423,0.410298,0.609944,0.246077,0.550536,0.140031,0.019995,0.942231,0.37749,0.895357,0.774871,0.292326,0.341202,0.014204,0.54677,0.383875,0.77379,0.303088,0.311616,0.674434,0.402019,0.720679,0.980433,0.030092,0.865657,0.209245,0.145095,0.59906,0.76507,0.992987,0.074122,0.029296,0.567586,c1
0.456202,0.958406,0.786175,0.144478,0.664423,0.677311,0.229545,0.059115,0.698107,0.032297,0.669068,0.981642,0.231178,0.478265,0.832564,0.766744,0.205621,0.872058,0.054152,0.798399,0.028572,0.653059,0.017318,0.179158,0.449768,0.172607,0.07256,0.221393,0.164905,0.596927,0.990156,0.484057,0.234434,0.922552,0.505592,0.290921,0.60748,0.163728,0.168566,0.264846,0.39704,0.698009,0.816031,0.917553,0.065311,0.089319,0.455556,0.745496,0.346921,0.446963,0.467363,0.599793,0.563061,true,0.811718,0.321836,0.960946,0.314949,0.362925,0.766072,0.850724,0.854017,0.58198,0.367563,0.605909,0.312838,0.487029,0.354351,0.043603,0.225328,0.284094,0.553254,0.307217,0.877497,0.080073,0.492615,0.137097,0.466365,0.815888,0.166665,0.333414,0.626122,0.929682,0.393536,0.290845,0.314621,0.288307,0.172585,0.71607,0.855019,0.609916,0.826596,0.026739,0.135418,0.941282,0.000537,0.474562,0.583599,0.750553,0.780938,0.735353,0.554439,0.849451,0.298606,0.56528,0.194396,0.668512,0.182238,0.135318,0.680413,0.374775,0.141674,0.824795,0.969869,0.94341,0.776871,0.580161,0.843731,0.573063,0.432341,0.426515,0.076769,0.769319,0.546661,0.357157,0.026768,0.011451,0.482815,0.620354,0.798867,0.16473,0.267483,0.372708,0.411706,0.703868,0.016055,0.774965,0.06881,0.372763,0.075011,0.868798,0.721621,0.121499,0.074444,0.992042,0.599894,0.03366,0.150891,0.065042,0.280632,0.485311,0.574274,0.812249,0.168531,0.961584,0.892611,0.870861,0.968888,0.797633,0.494329,0.782279,0.848196,0.607756,0.180358,0.062321,0.498163,0.319862,0.936839,0.902603,0.245626,0.541969,0.604147,0.568168,0.683864,0.45329,0.549092,0.22542,0.040067,0.534499,0.764488,0.759578,0.639204,0.230108,0.043987,0.122346,0.376334,0.070456,0.009888,0.888166,0.06735,0.871611,0.807805,0.991373,0.91248,0.378597,0.22446,0.06678,0.077302,0.120625,0.833473,c0
0.422633,0.572843,0.306632,0.528928,0.437616,0.199307,0.305206,0.467625,0.092488,0.307259,0.625069,0.008295,0.422167,0.525569,0.340626,0.70971,0.905487,0.407222,0.591604,0.829474,0.197574,0.152051,0.126691,0.051455,0.153724,0.179771,0.858111,0.362148,0.793864,0.347141,0.047402,0.094949,0.713109,0.029884,0.05225,0.166149,0.456648,0.122971,0.530019,0.437636,0.54611,0.252161,0.615732,0.958635,0.169782,0.135162,0.870531,0.562491,0.030474,0.08258,0.731259,0.92434,0.482536,false,0.782583,0.721675,0.883474,0.811104,0.42019,0.982192,0.035799,0.0623,0.376878,0.051926,0.701205,0.005923,0.142945,0.871566,0.431848,0.467308,0.5281,0.409998,0.382461,0.150105,0.484193,0.171463,0.34222,0.499801,0.83637,0.666401,0.956731,0.241449,0.754845,0.615888,0.998207,0.328797,0.640284,0.445739,0.585832,0.156313,0.592889,0.318719,0.458519,0.406066,0.788556,0.551928,0.758724,0.8282,0.895098,0.771339,0.298633,0.586767,0.127294,0.56656,0.949036,0.541883,0.661637,0.726313,0.616366,0.984761,0.909949,0.358718,0.254819,0.89385,0.585609,0.330397,0.498205,0.738383,0.586963,0.494497,0.790079,0.219854,0.469558,0.120157,0.340924,0.112464,0.682144,0.784541,0.84761,0.540346,0.800984,0.743478,0.673011,0.612367,0.712811,0.457844,0.102656,0.32457,0.068865,0.520242,0.370447,0.035838,0.360723,0.70013,0.376938,0.624102,0.653258,0.205469,0.411369,0.638435,0.35084,0.545065,0.732578,0.376624,0.369978,0.56818,0.564135,0.838332,0.744937,0.356604,0.915449,0.9307,0.0024,0.649288,0.653339,0.136268,0.607105,0.390737,0.417476,0.092341,0.402419,0.811779,0.298293,0.176425,0.248172,0.174929,0.677439,0.244143,0.992592,0.946475,0.268514,0.124019,0.506072,0.693525,0.189781,0.337782,0.751489,0.446654,0.850753,0.785386,0.769196,0.617408,0.540981,0.810629,0.014303,0.814816,0.872084,0.146339,0.699755,0.066189,c0
0.642995,0.727293,0.670723,0.014865,0.273592,0.254579,0.864186,0.641204,0.683328,0.696853,0.592131,0.932999,0.379194,0.621948,0.727633,0.717618,0.561235,0.366569,0.370128,0.560584,0.254118,0.572291,0.719536,0.233891,0.829607,0.542851,0.698438,0.762295,0.797574,0.210728,0.327352,0.466906,0.412062,0.240266,0.980208,0.742801,0.464149,0.940094,0.425449,0.531039,0.614779,0.209367,0.992754,0.575283,0.758455,0.700351,0.296201,0.589441,0.202592,0.744129,0.691759,0.405055,0.897564,false,0.050307,0.015829,0.558897,0.819755,0.486975,0.191589,0.285762,0.912436,0.40338,0.995048,0.198884,0.861662,0.571453,0.102196,0.696144,0.471568,0.015823,0.300704,0.155635,0.696405,0.13633,0.920673,0.303595,0.128242,0.853037,0.238141,0.008616,0.485327,0.553204,0.084181,0.963683,0.207497,0.272976,0.991039,0.574098,0.691717,0.856139,0.211637,0.381983,0.533884,0.798098,0.859923,0.527034,0.382267,0.105311,0.236905,0.06839,0.653475,0.778726,0.130857,0.473921,0.413585,0.464348,0.510066,0.220924,0.18509,0.404868,0.562609,0.24619,0.304572,0.073382,0.48005,0.933573,0.726514,0.77351,0.730566,0.43364,0.845428,0.049844,0.821903,0.372707,0.991483,0.968423,0.715682,0.427458,0.744068,0.199045,0.121982,0.816591,0.103236,0.359519,0.876734,0.492351,0.860745,0.266555,0.484352,0.702515,0.220393,0.578773,0.694179,0.637327,0.831638,0.814434,0.671667,0.076104,0.920956,0.879758,0.923886,0.304647,0.132205,0.053326,0.643816,0.087304,0.020208,0.837815,0.549014,0.146485,0.881077,0.21246,0.607622,0.427596,0.748289,0.597887,0.268345,0.408835,0.935265,0.279583,0.940862,0.85297,0.463244,0.127062,0.509321,0.692174,0.077479,0.192862,0.603902,0.187175,0.325297,0.178838,0.204094,0.10844,0.346321,0.816774,0.90222,0.449795,0.608163,0.926156,0.816843,0.103833,0.81015,0.284037,0.713106,0.003664,0.573159,0.470223,0.360672,c0
0.466985,0.335388,0.535589,0.539811,0.866172,0.081903,0.682161,0.392336,0.292021,0.150056,0.140658,0.006432,0.578967,0.37338,0.084514,0.223104,0.916051,0.253317,0.728966,0.656813,0.280614,0.681156,0.729636,0.834021,0.100617,0.971806,0.617065,0.170746,0.876716,0.616526,0.282009,0.233861,0.976627,0.213536,0.460878,0.360747,0.452045,0.493368,0.761495,0.248052,0.52231,0.220154,0.016441,0.562692,0.319204,0.020492,0.654581,0.976846,0.593727,0.868327,0.340898,0.283601,0.348366,false,0.350636,0.411026,0.777358,0.821048,0.015772,0.219832,0.472595,0.218301,0.110201,0.943421,0.584305,0.079634,0.224547,0.00899,0.513312,0.922943,0.022368,0.764519,0.755641,0.7372,0.766584,0.328814,0.720413,0.615433,0.658251,0.380455,0.698436,0.984398,0.339421,0.206335,0.671581,0.531423,0.377606,0.741654,0.321987,0.668187,0.671462,0.650576,0.425322,0.51669,0.495611,0.720414,0.793791,0.954429,0.337107,0.972085,0.072253,0.213813,0.766851,0.925704,0.984782,0.895089,0.336351,0.402576,0.079177,0.022585,0.893532,0.093471,0.62338,0.950808,0.77087,0.877962,0.070478,0.509954,0.014955,0.540719,0.42786,0.769654,0.198642,0.098058,0.941358,0.195268,0.385288,0.421657,0.736592,0.772813,0.499126,0.226242,0.44746,0.886608,0.696661,0.774189,0.405675,0.347999,0.33103,0.842346,0.665395,0.993983,0.754611,0.595034,0.993499,0.701388,0.514699,0.012066,0.968714,0.495182,0.462928,0.431742,0.501757,0.66883,0.921162,0.586171,0.413858,0.480051,0.324904,0.22991,0.192458,0.037136,0.699854,0.092782,0.680601,0.448979,0.918042,0.423862,0.250445,0.176214,0.927062,0.836027,0.961542,0.791388,0.049239,0.509077,0.310979,0.032843,0.007114,0.064318,0.445152,0.119981,0.547493,0.584652,0.121899,0.786859,0.408341,0.321565,0.286928,0.386559,0.901134,0.60408,0.859889,0.720536,0.565858,0.344586,0.21317,0.955165,0.196652,0.322615,c0
0.870405,0.101945,0.033179,0.120005,0.151923,0.058353,0.066112,0.179524,0.850763,0.133072,0.214703,0.963918,0.53561,0.312348,0.600218,0.603479,0.745947,0.263472,0.261104,0.737596,0.169887,0.216896,0.434041,0.479406,0.876646,0.420253,0.959658,0.562534,0.81325,0.815564,0.462447,0.76504,0.069069,0.955148,0.701533,0.648091,0.861934,0.942295,0.892255,0.495483,0.806054,0.359484,0.858073,0.095039,0.784626,0.729974,0.588163,0.664049,0.669015,0.047806,0.148113,0.788268,0.201522,false,0.919457,0.717664,0.590253,0.76095,0.828355,0.741955,0.75227,0.856304,0.564555,0.65512,0.685154,0.389346,0.788829,0.510468,0.147318,0.466567,0.980403,0.966444,0.683826,0.267327,0.885479,0.528278,0.047209,0.444816,0.493752,0.901679,0.231679,0.239223,0.091901,0.492178,0.664347,0.022777,0.221366,0.807356,0.578511,0.048034,0.302267,0.149072,0.231762,0.628811,0.276171,0.518931,0.425594,0.847448,0.86746,0.102634,0.733422,0.152525,0.966385,0.04747,0.950331,0.888,0.19646,0.502095,0.540603,0.877664,0.944665,0.048874,0.27798,0.678135,0.005005,0.726464,0.848858,0.009055,0.51429,0.813908,0.920001,0.170977,0.043562,0.427447,0.060119,0.969385,0.54943,0.767331,0.948542,0.777571,0.386639,0.544353,0.504458,0.891604,0.73651,0.714399,0.92661,0.257377,0.61547,0.154262,0.14604,0.982717,0.093715,0.323022,0.863436,0.786819,0.476095,0.270748,0.167795,0.684765,0.975666,0.579864,0.714595,0.756638,0.844887,0.954423,0.579353,0.808763,0.020294,0.20866,0.196381,0.098857,0.083531,0.348592,0.242758,0.06738,0.744942,0.289032,0.933992,0.194128,0.11551,0.503308,0.960501,0.682145,0.748734,0.564087,0.213047,0.660241,0.806114,0.101084,0.520397,0.99096,0.728235,0.175083,0.853963,0.572578,0.478006,0.447574,0.841853,0.231694,0.763435,0.811432,0.97873,0.9173,0.644385,0.340476,0.618033,0.927647,0.581091,0.514333,c0
