%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_19_-n_3200_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10 -S 19 -n 3200 -a 100 -c 2 -N 100 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_19_-n_3200_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {c0,c1}

@data
0.603785,0.944551,0.817776,0.534223,0.814363,0.255866,0.996829,0.491662,0.424539,0.333606,0.123153,0.563659,0.887728,0.892631,0.062409,0.056519,0.390176,0.298832,0.019408,0.007182,0.565565,0.951839,0.89366,0.651202,0.101276,0.900263,0.33658,0.807416,0.328239,0.734791,0.284422,0.09817,0.539651,0.903083,0.597479,0.350685,0.093392,0.595305,0.448765,0.358217,0.318811,0.260273,0.274324,0.418857,0.870604,0.629544,0.422563,0.715376,0.45084,0.850448,0.121374,0.651254,0.754751,0.958926,0.01957,0.716032,0.086732,0.459162,0.353079,0.317416,0.340066,0.2194,0.736523,0.288029,0.937197,0.241961,0.687285,0.451499,0.88696,0.120349,0.251829,0.715555,0.330991,0.157477,0.523017,0.649083,0.823608,0.186432,0.412331,0.395573,0.117778,0.108819,0.772377,0.07718,0.414352,0.045613,0.852722,0.551597,0.872575,0.781576,0.11609,0.49822,0.676943,0.876691,0.642102,0.330583,0.1088,0.416682,0.702222,0.358791,c1
0.880651,0.879582,0.602241,0.958714,0.456956,0.006444,0.557607,0.243921,0.207283,0.88166,0.192057,0.881877,0.015983,0.652009,0.231515,0.24768,0.407132,0.443416,0.102851,0.066587,0.334316,0.070545,0.44109,0.060889,0.531891,0.076736,0.95883,0.887163,0.727667,0.490425,0.738082,0.826702,0.076565,0.439064,0.767439,0.274928,0.890569,0.422699,0.466421,0.064861,0.112411,0.616742,0.014053,0.055206,0.008719,0.047115,0.530152,0.215396,0.242936,0.860799,0.545536,0.64792,0.829143,0.201,0.74126,0.602548,0.464984,0.388477,0.637224,0.55754,0.395214,0.209253,0.766928,0.869705,0.266952,0.113775,0.887833,0.328192,0.403563,0.043755,0.945748,0.18612,0.546143,0.420286,0.836856,0.889697,0.389902,0.550461,0.492425,0.776214,0.177326,0.339619,0.44896,0.470315,0.200803,0.732462,0.860495,0.572211,0.314486,0.748674,0.859908,0.501985,0.458453,0.327301,0.2826,0.040929,0.757844,0.449059,0.028566,0.19384,c1
0.975424,0.166815,0.757842,0.485463,0.968136,0.241939,0.189492,0.699777,0.326485,0.057796,0.005754,0.372583,0.560213,0.361572,0.250665,0.05586,0.034491,0.17174,0.156411,0.486598,0.357977,0.880848,0.530869,0.313348,0.077373,0.181979,0.196223,0.960477,0.34269,0.952075,0.481271,0.543109,0.673273,0.636464,0.438933,0.48502,0.076679,0.996333,0.285723,0.637233,0.550838,0.304485,0.541348,0.246841,0.43449,0.204638,0.484313,0.083586,0.161724,0.485618,0.833354,0.395955,0.723492,0.964228,0.014713,0.139122,0.542321,0.519161,0.981719,0.093747,0.525985,0.073235,0.31583,0.077713,0.781747,0.982363,0.257234,0.44211,0.844834,0.857031,0.388314,0.438283,0.303132,0.315711,0.924715,0.844528,0.384665,0.549524,0.956445,0.44903,0.415231,0.863558,0.525408,0.599878,0.05065,0.552697,0.125928,0.053518,0.841387,0.568382,0.071309,0.779752,0.996906,0.437655,0.182129,0.214411,0.182885,0.806948,0.420949,0.69006,c1
0.806561,0.80047,0.423288,0.420647,0.523722,0.106663,0.356167,0.467709,0.635492,0.336113,0.173234,0.573816,0.633833,0.730393,0.129399,0.613131,0.401787,0.743735,0.368136,0.679531,0.477788,0.368035,0.501023,0.509442,0.352943,0.326595,0.361818,0.019578,0.98601,0.423122,0.536283,0.229025,0.592856,0.39991,0.844182,0.730615,0.29553,0.632736,0.681331,0.178297,0.400606,0.869908,0.017246,0.965214,0.917324,0.009021,0.887909,0.381463,0.423092,0.597366,0.423353,0.061014,0.537247,0.340567,0.806209,0.45402,0.073535,0.408911,0.07007,0.393776,0.40761,0.741952,0.315444,0.566806,0.717884,0.869376,0.746307,0.84012,0.536428,0.989724,0.911653,0.951369,0.481155,0.178476,0.674197,0.02572,0.131357,0.633101,0.722278,0.747437,0.755737,0.805101,0.891248,0.784746,0.005378,0.117669,0.167041,0.243269,0.743698,0.722493,0.007333,0.506324,0.901224,0.410363,0.534658,0.809678,0.615107,0.357603,0.231005,0.293804,c1
0.941618,0.864018,0.99491,0.07849,0.114431,0.617895,0.809711,0.112619,0.662327,0.30975,0.815616,0.166239,0.69701,0.608889,0.278402,0.352504,0.33507,0.615477,0.804024,0.993865,0.527659,0.905718,0.161096,0.479868,0.53732,0.198837,0.242169,0.003199,0.923422,0.491986,0.019906,0.706096,0.17602,0.232797,0.835714,0.82103,0.072508,0.729197,0.996078,0.847561,0.422248,0.532235,0.445807,0.67151,0.111449,0.970054,0.23756,0.803132,0.263867,0.359766,0.623504,0.587702,0.892494,0.678888,0.857641,0.324952,0.633184,0.639102,0.216256,0.723042,0.02329,0.172519,0.319188,0.008272,0.31665,0.314229,0.566021,0.313487,0.010869,0.344818,0.389013,0.676125,0.103645,0.842672,0.068523,0.091155,0.591973,0.988248,0.056894,0.584611,0.881355,0.061143,0.113177,0.200213,0.581753,0.575679,0.063802,0.124587,0.632797,0.911833,0.673231,0.915805,0.822873,0.615746,0.933832,0.945537,0.545006,0.76766,0.065642,0.716806,c1
0.067041,0.945037,0.654409,0.677397,0.684429,0.344719,0.650224,0.513174,0.871016,0.570391,0.399261,0.67613,0.946539,0.440243,0.487593,0.078686,0.839099,0.924586,0.938724,0.468823,0.236721,0.984345,0.225456,0.98984,0.794161,0.6487,0.631883,0.824083,0.089449,0.143814,0.732747,0.621701,0.70923,0.264426,0.145102,0.623533,0.182784,0.46627,0.25117,0.001474,0.481662,0.34962,0.291458,0.960158,0.45523,0.302929,0.083668,0.570588,0.881937,0.080371,0.635621,0.139316,0.781983,0.998287,0.089344,0.156067,0.259112,0.252857,0.758704,0.508171,0.417586,0.584988,0.504371,0.701971,0.834951,0.148294,0.327622,0.289335,0.662047,0.972154,0.85843,0.561692,0.668773,0.854232,0.363479,0.844511,0.457428,0.865479,0.006189,0.401883,0.62505,0.905501,0.353531,0.043905,0.871953,0.907342,0.54337,0.018796,0.925778,0.358073,0.101238,0.667191,0.678653,0.775244,0.12693,0.617825,0.119659,0.659132,0.458957,0.011817,c1
0.485594,0.226829,0.468888,0.357019,0.550125,0.92663,0.337779,0.134425,0.124702,0.329788,0.023321,0.205355,0.654228,0.501601,0.639077,0.401175,0.256232,0.364915,0.636077,0.416551,0.674441,0.886532,0.002263,0.272741,0.3959,0.140608,0.67672,0.169202,0.615389,0.433058,0.513304,0.499779,0.821722,0.707075,0.42225,0.174015,0.52754,0.392267,0.768524,0.154625,0.067576,0.708561,0.71212,0.298925,0.449904,0.190894,0.938224,0.17503,0.960531,0.861836,0.144087,0.512884,0.593748,0.046695,0.72465,0.345692,0.408969,0.299262,0.330429,0.699087,0.599381,0.286264,0.358833,0.893373,0.398528,0.764693,0.984053,0.13843,0.948021,0.978595,0.030854,0.121394,0.902908,0.900509,0.854034,0.713974,0.860785,0.747651,0.398036,0.759266,0.666557,0.11405,0.780105,0.137201,0.266838,0.87724,0.065621,0.953258,0.066281,0.761743,0.385644,0.746836,0.672718,0.071458,0.184442,0.07368,0.508797,0.639196,0.178674,0.681029,c0
0.22212,0.457985,0.375299,0.584756,0.26978,0.893147,0.490626,0.195422,0.66054,0.532001,0.687036,0.303954,0.953231,0.362437,0.739028,0.825378,0.189559,0.551897,0.177638,0.877292,0.98064,0.00988,0.806711,0.608242,0.560727,0.513783,0.490292,0.507706,0.352723,0.720231,0.805002,0.948109,0.852736,0.467104,0.367155,0.870368,0.059939,0.260684,0.516381,0.591902,0.253118,0.737871,0.565892,0.68964,0.64681,0.19518,0.014055,0.790459,0.34757,0.984229,0.952791,0.887614,0.074886,0.687682,0.405369,0.494099,0.311444,0.510144,0.479482,0.542525,0.903889,0.245218,0.031092,0.445959,0.647925,0.512994,0.000295,0.145332,0.060557,0.701456,0.702604,0.286378,0.367433,0.190828,0.137285,0.892722,0.714742,0.99161,0.809019,0.031602,0.752779,0.885102,0.649955,0.004846,0.032256,0.519433,0.376269,0.540114,0.10461,0.684642,0.016717,0.306048,0.82404,0.167109,0.410187,0.829839,0.111665,0.166644,0.185107,0.55688,c1
0.361153,0.248798,0.105623,0.359531,0.740385,0.20047,0.697797,0.275676,0.875126,0.958635,0.75361,0.637612,0.7884,0.990037,0.651432,0.037973,0.513213,0.113946,0.428626,0.771742,0.496424,0.780569,0.195325,0.492059,0.768071,0.244488,0.787974,0.822412,0.863095,0.905498,0.527031,0.578922,0.651391,0.328458,0.565323,0.073827,0.55729,0.099302,0.591851,0.694893,0.131025,0.726095,0.59042,0.585373,0.572439,0.252043,0.943277,0.785255,0.601124,0.111612,0.417029,0.636941,0.01738,0.031409,0.471419,0.607105,0.404839,0.454281,0.89111,0.931395,0.688276,0.048023,0.956452,0.649742,0.679092,0.349421,0.241279,0.667455,0.316133,0.489806,0.654095,0.450876,0.040971,0.250082,0.523577,0.846297,0.63445,0.401186,0.370171,0.296926,0.885265,0.400212,0.502574,0.425122,0.661522,0.032912,0.731275,0.545694,0.312676,0.520077,0.300853,0.181004,0.841944,0.938276,0.608574,0.059696,0.958237,0.544723,0.398892,0.39828,c1
0.941831,0.741513,0.901778,0.488435,0.239473,0.966261,0.817379,0.742766,0.842293,0.754159,0.140312,0.387886,0.793828,0.580745,0.563996,0.936087,0.625703,0.865156,0.608715,0.415485,0.124896,0.690445,0.676698,0.093401,0.599274,0.38048,0.953307,0.088904,0.726981,0.062279,0.445515,0.837783,0.150486,0.738072,0.477143,0.84688,0.207526,0.193188,0.644926,0.554579,0.578892,0.273855,0.580295,0.400397,0.17693,0.683244,0.858805,0.398983,0.298841,0.464628,0.052494,0.612488,0.925301,0.76726,0.230008,0.920133,0.057631,0.32359,0.175151,0.394944,0.155656,0.305697,0.216595,0.415007,0.063646,0.874319,0.839799,0.360217,0.293116,0.785635,0.186752,0.375397,0.168995,0.878935,0.139993,0.216781,0.13962,0.132598,0.934415,0.641238,0.501177,0.246283,0.143677,0.146256,0.89369,0.384018,0.447648,0.123585,0.188331,0.795866,0.803074,0.650555,0.80478,0.525101,0.511798,0.210506,0.072564,0.30335,0.209115,0.607347,c1
0.981731,0.037902,0.979461,0.219188,0.555927,0.003399,0.647443,0.522114,0.124887,0.964372,0.789277,0.507515,0.973538,0.975624,0.163026,0.215084,0.201368,0.534158,0.065615,0.108419,0.1384,0.089439,0.590401,0.431323,0.333065,0.657951,0.881146,0.000286,0.952451,0.433591,0.256591,0.112255,0.416869,0.837149,0.514354,0.376673,0.228354,0.406154,0.813726,0.316917,0.246669,0.290627,0.284016,0.52865,0.116586,0.890766,0.90838,0.0312,0.156649,0.349385,0.292677,0.203026,0.782331,0.194887,0.64469,0.353381,0.455426,0.419863,0.661147,0.549751,0.226737,0.675866,0.048252,0.794212,0.170542,0.066704,0.086067,0.021769,0.397035,0.230591,0.98785,0.67986,0.872859,0.015739,0.802559,0.840602,0.980082,0.074511,0.262041,0.895964,0.600371,0.127985,0.283996,0.890963,0.52384,0.485803,0.807622,0.461105,0.150987,0.645431,0.260931,0.157652,0.781329,0.440468,0.237022,0.667966,0.263788,0.259393,0.891204,0.068037,c1
0.421582,0.314146,0.161638,0.780449,0.458314,0.802223,0.163271,0.353399,0.502144,0.076414,0.008154,0.525059,0.551399,0.613151,0.864772,0.292406,0.347627,0.653363,0.284879,0.864808,0.12109,0.879045,0.69838,0.450027,0.728868,0.384234,0.505112,0.793936,0.437175,0.500854,0.376965,0.275129,0.487221,0.74788,0.224601,0.141725,0.627862,0.286549,0.780086,0.170077,0.998502,0.784855,0.900092,0.623692,0.102134,0.5213,0.503866,0.895591,0.121129,0.890901,0.526026,0.628434,0.497302,0.215711,0.386264,0.424149,0.522987,0.907607,0.256401,0.478413,0.671313,0.582863,0.839783,0.605226,0.531544,0.686039,0.46883,0.152961,0.509312,0.544966,0.07364,0.255633,0.901755,0.549111,0.977834,0.711786,0.564018,0.320393,0.53744,0.538259,0.146284,0.328473,0.354399,0.907255,0.799422,0.391874,0.16837,0.742474,0.322568,0.901712,0.55882,0.72375,0.957357,0.406647,0.273955,0.829491,0.42127,0.405635,0.343876,0.832353,c1
0.316458,0.80932,0.132405,0.355966,0.750633,0.551425,0.135357,0.199173,0.863049,0.258256,0.642586,0.639106,0.961284,0.717435,0.346982,0.335568,0.143493,0.126238,0.605637,0.27658,0.606002,0.745426,0.336731,0.92856,0.317521,0.636212,0.470275,0.384512,0.379005,0.616008,0.461628,0.839719,0.182089,0.432875,0.623821,0.166822,0.429252,0.429073,0.938009,0.710795,0.185282,0.640902,0.560959,0.679221,0.392334,0.365005,0.464295,0.664385,0.699805,0.710582,0.512288,0.901119,0.035445,0.552447,0.813316,0.837911,0.07558,0.601657,0.36467,0.478745,0.659994,0.0184,0.851205,0.739193,0.240998,0.106134,0.955428,0.752742,0.656372,0.146441,0.689898,0.661895,0.872339,0.360849,0.072412,0.933538,0.855413,0.318841,0.930272,0.649135,0.400903,0.850585,0.741965,0.537756,0.571076,0.668365,0.202955,0.743521,0.37738,0.4525,0.636826,0.44896,0.478886,0.115525,0.46383,0.511919,0.962989,0.322656,0.686001,0.216004,c1
