%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_12_-n_800_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10 -S 12 -n 800 -a 100 -c 2 -N 100 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_12_-n_800_-a_100_-c_2_-N_100_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute class {c0,c1}

@data
0.535806,0.602328,0.691267,0.583052,0.426337,0.421182,0.535285,0.170161,0.046115,0.823586,0.953395,0.402532,0.022844,0.652628,0.702142,0.657116,0.707422,0.467031,0.331842,0.956154,0.372265,0.246213,0.863525,0.2023,0.509086,0.170561,0.904591,0.586635,0.859964,0.606094,0.470296,0.045318,0.089932,0.736182,0.193241,0.719752,0.814978,0.377693,0.049291,0.735477,0.03628,0.394939,0.205935,0.256604,0.899639,0.782,0.107845,0.695467,0.098508,0.922496,0.45446,0.161254,0.169668,0.755596,0.295702,0.716749,0.392521,0.578021,0.074447,0.7789,0.996134,0.994057,0.078222,0.046797,0.902566,0.089021,0.427555,0.66973,0.290713,0.246397,0.424781,0.978356,0.851772,0.154804,0.814566,0.993616,0.725626,0.458201,0.266274,0.100867,0.756845,0.191205,0.178276,0.730819,0.889676,0.611117,0.725634,0.624224,0.233298,0.289247,0.925113,0.273831,0.571787,0.356341,0.375262,0.435011,0.867652,0.610379,0.24436,0.175542,c1
0.684425,0.742267,0.015288,0.353079,0.672811,0.213092,0.909677,0.925075,0.027961,0.160137,0.978654,0.067562,0.718154,0.345339,0.443965,0.241824,0.859406,0.209492,0.373749,0.340402,0.15434,0.643167,0.875827,0.00204,0.914494,0.634942,0.308903,0.64917,0.638768,0.007163,0.789537,0.751619,0.488843,0.606722,0.281535,0.243095,0.901851,0.256761,0.594451,0.721086,0.011222,0.494997,0.689188,0.046172,0.508546,0.625281,0.791196,0.223358,0.072458,0.891289,0.945605,0.995865,0.514976,0.644665,0.813606,0.410937,0.351366,0.2247,0.705749,0.727577,0.586535,0.892594,0.075306,0.427696,0.129128,0.570573,0.953681,0.76505,0.393882,0.324615,0.099859,0.240419,0.33351,0.499259,0.957196,0.626827,0.353237,0.163953,0.86337,0.685238,0.304338,0.062631,0.343126,0.508958,0.027386,0.571654,0.728462,0.51414,0.72163,0.266023,0.797215,0.454087,0.753794,0.569717,0.598529,0.476681,0.387791,0.623227,0.142477,0.167097,c0
0.142844,0.517613,0.682501,0.882557,0.690659,0.97,0.567367,0.943976,0.550928,0.973858,0.624808,0.552581,0.464846,0.60328,0.65441,0.475014,0.882137,0.873402,0.779563,0.964338,0.603679,0.516871,0.412192,0.969016,0.397827,0.67728,0.963556,0.582617,0.145157,0.84311,0.473486,0.163709,0.059518,0.127904,0.964266,0.603291,0.057674,0.5659,0.990358,0.546157,0.405513,0.437065,0.551505,0.983004,0.355684,0.76147,0.264242,0.521638,0.609706,0.010121,0.445665,0.818527,0.087006,0.767914,0.553335,0.106022,0.663988,0.554036,0.246477,0.485941,0.25818,0.256151,0.186195,0.676798,0.875648,0.666932,0.576182,0.199808,0.014276,0.424967,0.360469,0.567922,0.121198,0.256794,0.941033,0.902471,0.639566,0.792809,0.255633,0.54362,0.547996,0.387002,0.065014,0.643663,0.195467,0.308964,0.33868,0.436326,0.6651,0.396332,0.69971,0.860552,0.862153,0.756801,0.991636,0.48389,0.01475,0.391094,0.164199,0.21841,c0
0.300253,0.671712,0.839819,0.15123,0.865876,0.457051,0.118914,0.922029,0.599028,0.246429,0.409761,0.471571,0.621055,0.18879,0.327338,0.658078,0.627453,0.946357,0.995674,0.192436,0.878307,0.384184,0.409474,0.578516,0.854588,0.807587,0.863384,0.261539,0.339151,0.001617,0.840974,0.985249,0.955656,0.640243,0.17064,0.43774,0.004309,0.727622,0.701844,0.626178,0.770239,0.60982,0.232691,0.062218,0.348486,0.752579,0.928625,0.762787,0.428986,0.91917,0.012046,0.275017,0.415613,0.602152,0.073965,0.419431,0.715245,0.563786,0.961331,0.212123,0.025975,0.122096,0.827475,0.474492,0.978033,0.383056,0.598129,0.968224,0.536612,0.964102,0.801789,0.503535,0.162733,0.880122,0.440727,0.360315,0.846424,0.170348,0.337723,0.534648,0.775941,0.533014,0.183671,0.777301,0.587359,0.704382,0.33245,0.1261,0.850859,0.569719,0.242033,0.650753,0.693111,0.026029,0.344583,0.426483,0.229646,0.429824,0.043296,0.33198,c1
0.988084,0.470505,0.799208,0.384029,0.409056,0.102628,0.485178,0.331727,0.804715,0.955261,0.322081,0.216433,0.458974,0.295486,0.026427,0.58584,0.386475,0.400923,0.004217,0.435211,0.063309,0.102251,0.84364,0.443262,0.75421,0.97132,0.332628,0.933014,0.861586,0.641959,0.098939,0.892837,0.699204,0.892172,0.338639,0.550154,0.102212,0.539254,0.998223,0.928745,0.325186,0.903484,0.206326,0.54031,0.751158,0.581395,0.712858,0.861941,0.03718,0.536205,0.586566,0.533366,0.455696,0.060875,0.446453,0.271308,0.356096,0.998334,0.058131,0.343038,0.867075,0.71379,0.213118,0.067166,0.18797,0.705611,0.427221,0.216942,0.076053,0.414149,0.143618,0.38982,0.426765,0.741962,0.806838,0.376766,0.165193,0.03424,0.385828,0.315764,0.019631,0.784846,0.667415,0.946192,0.131819,0.131243,0.915887,0.594241,0.873545,0.280661,0.300108,0.614241,0.685548,0.370226,0.82647,0.886779,0.232208,0.905372,0.384148,0.631673,c0
0.674304,0.84369,0.908577,0.23238,0.402147,0.59551,0.599664,0.988126,0.142712,0.69781,0.593244,0.711014,0.956885,0.684701,0.477383,0.867626,0.276786,0.725541,0.569587,0.528064,0.798119,0.930879,0.926622,0.730141,0.738818,0.836731,0.64558,0.992397,0.702793,0.469345,0.132958,0.616825,0.14636,0.565412,0.66798,0.110701,0.234979,0.976825,0.767002,0.526612,0.699232,0.024411,0.567799,0.770754,0.151474,0.581675,0.695671,0.961823,0.208434,0.967446,0.847729,0.736269,0.680012,0.305407,0.637375,0.990424,0.030885,0.868864,0.077933,0.925992,0.299004,0.070678,0.452509,0.422614,0.663895,0.181173,0.216606,0.69969,0.897713,0.5609,0.010678,0.949382,0.003262,0.18052,0.821702,0.123688,0.445763,0.466634,0.826039,0.340696,0.518922,0.060287,0.470247,0.438626,0.550896,0.903918,0.902183,0.050979,0.852041,0.182942,0.951643,0.202076,0.533875,0.039686,0.477955,0.829536,0.587459,0.650317,0.051354,0.828676,c1
0.899453,0.209441,0.61562,0.183568,0.205399,0.602459,0.991402,0.500454,0.332294,0.062323,0.82278,0.791454,0.46634,0.905214,0.844063,0.669974,0.596773,0.518751,0.149456,0.213941,0.732965,0.136703,0.485176,0.628985,0.969548,0.575768,0.451724,0.5009,0.98308,0.032839,0.90347,0.865203,0.083813,0.245274,0.763335,0.541315,0.517432,0.802051,0.932315,0.179911,0.314144,0.160274,0.9667,0.254145,0.616308,0.969359,0.720306,0.789006,0.080831,0.634326,0.204669,0.967726,0.64883,0.659973,0.507079,0.880171,0.702622,0.209321,0.724494,0.585373,0.388868,0.48255,0.520776,0.348812,0.676766,0.976767,0.095388,0.384822,0.541445,0.422289,0.063552,0.685428,0.515272,0.207726,0.991092,0.549187,0.733573,0.404002,0.101547,0.237061,0.516288,0.076561,0.978844,0.777074,0.473404,0.435328,0.925709,0.315495,0.099505,0.513653,0.006167,0.569514,0.831612,0.490239,0.699896,0.874838,0.584492,0.47224,0.526875,0.041379,c1
0.848913,0.542999,0.962644,0.731175,0.540875,0.144535,0.457714,0.354917,0.923618,0.412733,0.399019,0.546914,0.089252,0.91228,0.407023,0.123084,0.683148,0.328759,0.448953,0.052507,0.781767,0.066897,0.86685,0.380317,0.093388,0.376837,0.568482,0.228192,0.941235,0.584378,0.309904,0.968406,0.809809,0.236501,0.21027,0.418411,0.587735,0.49009,0.382764,0.435121,0.02426,0.869616,0.839848,0.601561,0.331567,0.598635,0.636745,0.793259,0.311323,0.070334,0.553962,0.287745,0.861493,0.663927,0.487828,0.73775,0.228153,0.036585,0.11744,0.767154,0.907153,0.224649,0.347066,0.168494,0.671706,0.373278,0.484981,0.68177,0.804572,0.680228,0.11286,0.11658,0.247251,0.187356,0.124277,0.143013,0.043664,0.382512,0.466525,0.421537,0.152086,0.184864,0.706871,0.868016,0.426628,0.778271,0.662544,0.757288,0.328354,0.930191,0.983156,0.057162,0.716166,0.887713,0.754917,0.854442,0.888873,0.677637,0.907929,0.985557,c0
0.9024,0.654146,0.451011,0.016603,0.069879,0.43546,0.332894,0.531082,0.467417,0.94995,0.034328,0.278338,0.214595,0.172568,0.832529,0.111691,0.276336,0.274022,0.047571,0.802462,0.541523,0.328002,0.479726,0.754598,0.973812,0.425842,0.67745,0.364298,0.701381,0.033372,0.637594,0.270029,0.01487,0.691314,0.032601,0.020573,0.376573,0.708402,0.083857,0.752169,0.708991,0.325554,0.756046,0.310598,0.42711,0.939734,0.034228,0.879989,0.906349,0.367758,0.663592,0.587389,0.336884,0.803162,0.881178,0.740582,0.205098,0.073327,0.349575,0.326396,0.964205,0.039433,0.714508,0.147691,0.808629,0.498393,0.951356,0.50948,0.850502,0.743788,0.940123,0.678058,0.411697,0.021909,0.513975,0.431808,0.591094,0.479386,0.563423,0.89827,0.744316,0.840451,0.646377,0.529317,0.021951,0.974778,0.953702,0.504757,0.652348,0.7209,0.410596,0.074396,0.226322,0.815584,0.155982,0.349582,0.843669,0.546147,0.63533,0.837462,c0
0.615174,0.790519,0.066672,0.574698,0.678837,0.438994,0.095293,0.062058,0.585316,0.801946,0.039464,0.327323,0.635158,0.499384,0.247755,0.351161,0.50913,0.501087,0.737876,0.779078,0.323059,0.44014,0.467681,0.312326,0.059816,0.058071,0.300837,0.421561,0.183677,0.656356,0.972877,0.059346,0.126046,0.726956,0.137734,0.861,0.246563,0.513596,0.880533,0.91807,0.81995,0.1159,0.919321,0.584655,0.576417,0.890064,0.086596,0.934042,0.332324,0.322614,0.580891,0.421605,0.28775,0.257895,0.909348,0.029613,0.638977,0.345284,0.404123,0.670602,0.25639,0.838731,0.688625,0.908184,0.312114,0.429082,0.494018,0.117618,0.906726,0.618723,0.782063,0.053241,0.940677,0.258459,0.21731,0.415776,0.703611,0.258134,0.649785,0.41983,0.913529,0.155342,0.418777,0.550289,0.227814,0.18069,0.968934,0.666131,0.569404,0.693424,0.481852,0.36108,0.963942,0.377829,0.96946,0.022794,0.967526,0.388669,0.549935,0.345746,c0
0.179724,0.71302,0.432561,0.147679,0.78279,0.376227,0.474818,0.215498,0.525581,0.761293,0.0432,0.563676,0.079439,0.233873,0.308635,0.926759,0.233371,0.469142,0.038077,0.527236,0.967109,0.362162,0.405723,0.16106,0.04322,0.169966,0.340494,0.425299,0.393174,0.58144,0.450828,0.475899,0.237358,0.740184,0.623491,0.048248,0.575293,0.855863,0.980036,0.599212,0.409847,0.931203,0.992684,0.336558,0.828049,0.304591,0.210855,0.590116,0.851115,0.162378,0.230188,0.448805,0.787611,0.91031,0.247845,0.838587,0.676213,0.31013,0.791048,0.248666,0.288303,0.585233,0.980195,0.12671,0.075684,0.278372,0.993581,0.558597,0.394999,0.504743,0.237676,0.224187,0.317955,0.385407,0.095029,0.777817,0.345252,0.868829,0.021352,0.740721,0.382173,0.852444,0.19393,0.712274,0.405047,0.501477,0.875468,0.207972,0.350366,0.928897,0.150626,0.714244,0.892107,0.948166,0.716919,0.613713,0.937859,0.439623,0.9673,0.479211,c0
0.87064,0.981629,0.688705,0.860852,0.790833,0.789243,0.318945,0.097695,0.271444,0.676033,0.853783,0.873979,0.429949,0.708722,0.176694,0.209681,0.441265,0.459741,0.795707,0.326087,0.968926,0.279346,0.714893,0.359303,0.375334,0.806802,0.442492,0.208135,0.986998,0.019267,0.94333,0.897439,0.136961,0.477328,0.680071,0.714091,0.184141,0.067758,0.756042,0.029876,0.218125,0.466922,0.571781,0.164134,0.697982,0.752344,0.338078,0.858701,0.844934,0.075307,0.250272,0.938648,0.211301,0.07397,0.121646,0.514576,0.481886,0.75431,0.798244,0.645683,0.229025,0.895341,0.733051,0.727542,0.038825,0.645359,0.684423,0.994527,0.15362,0.867619,0.621806,0.434024,0.5345,0.966657,0.571178,0.098057,0.037792,0.380606,0.313358,0.267688,0.220637,0.660174,0.560188,0.176508,0.143407,0.07159,0.476801,0.031794,0.420422,0.958632,0.192567,0.885336,0.685522,0.678002,0.249007,0.500725,0.585314,0.782618,0.769847,0.739814,c0
0.390447,0.269032,0.506571,0.148324,0.324082,0.128002,0.812234,0.359032,0.746735,0.141379,0.026969,0.65071,0.407979,0.853799,0.720529,0.501945,0.078019,0.914274,0.730358,0.261228,0.005957,0.530646,0.958142,0.118133,0.816581,0.608941,0.443393,0.405182,0.653829,0.260039,0.319586,0.885925,0.606585,0.747653,0.876501,0.092017,0.711289,0.624489,0.101859,0.960547,0.115855,0.757529,0.755983,0.992593,0.310685,0.178758,0.245138,0.904949,0.685125,0.214245,0.302387,0.279225,0.051466,0.142329,0.759168,0.025959,0.193659,0.7108,0.496525,0.576131,0.944196,0.203259,0.001767,0.588441,0.770136,0.386502,0.824563,0.617943,0.358053,0.593582,0.625846,0.630085,0.227732,0.401324,0.443579,0.463958,0.975704,0.846417,0.261361,0.349514,0.352278,0.890798,0.958998,0.365753,0.009485,0.894923,0.248587,0.29034,0.422424,0.18658,0.255317,0.635853,0.182763,0.423283,0.98913,0.793841,0.59069,0.337877,0.071507,0.115079,c0
