%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_0_-n_1600_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 0 -n 1600 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_0_-n_1600_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 {false,true}
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.379052,0.061806,0.967043,0.565969,0.929857,0.992359,0.01988,0.952674,0.724855,0.628653,0.869066,0.945791,0.1905,0.294626,0.52342,0.799307,0.339797,0.503138,0.368821,0.762084,0.275544,0.790513,0.407136,0.510046,0.143773,0.32413,0.671678,0.030501,0.044985,0.034069,0.253064,0.217914,0.958634,0.044235,0.432815,0.605481,0.565405,0.734045,0.26677,0.853127,0.962195,0.848678,0.586363,0.840118,0.656298,0.694049,0.793041,0.469245,0.898156,0.602086,0.009565,0.579579,0.36613,0.532551,0.121683,0.686096,0.452103,0.889561,0.994621,0.616998,0.91332,0.374131,0.681073,0.503357,0.453742,0.968466,0.750859,0.990732,0.877264,0.953402,0.967116,0.988714,0.815521,0.197319,0.409903,0.751891,0.674595,0.822979,0.805287,0.594494,0.367797,0.758205,0.256489,0.081059,0.605798,0.606934,0.793379,0.10669,0.000709,0.739118,0.157575,0.883092,0.007371,0.49112,0.02265,0.480272,0.772899,0.892622,0.412421,0.23892,0.294664,0.391785,0.424996,0.064697,0.89726,0.637262,0.49628,0.343247,0.930556,0.493868,0.343819,0.973526,0.763845,0.118106,0.420361,0.807055,0.605143,0.100401,0.176252,0.602046,0.410106,0.392849,0.680721,0.453824,0.161569,0.984401,0.184384,0.546815,0.098617,0.059859,0.018738,0.988373,0.053173,0.684686,0.82315,0.431022,0.912432,0.894596,0.465834,0.167225,0.367105,0.436992,0.182535,0.389583,0.528244,0.310794,0.395084,0.349404,0.699562,0.681819,0.391766,0.217868,0.577489,0.712815,0.552383,0.556569,0.417805,0.340401,0.083119,0.437971,0.255567,0.055589,0.289825,0.421398,0.094114,0.300215,0.263024,0.786428,0.089319,0.178539,0.473945,0.653119,0.146832,0.801421,0.188112,0.87729,0.022926,true,0.791481,0.899095,0.973658,0.665656,0.093861,0.044451,0.232389,0.747818,0.425318,0.131378,0.112349,0.558579,0.873496,0.61715,0.328735,0.21471,0.323264,0.937133,0.213978,0.727569,0.05481,0.132542,c0
0.860122,0.15116,0.532319,0.34183,0.863911,0.905997,0.672541,0.239246,0.272976,0.065889,0.321089,0.044127,0.535659,0.325462,0.883987,0.29578,0.742343,0.82813,0.063003,0.191339,0.212758,0.027406,0.425493,0.917794,0.531592,0.278834,0.102991,0.074398,0.463834,0.915517,0.257481,0.977984,0.791629,0.147111,0.080278,0.371216,0.006015,0.240315,0.99567,0.812632,0.959791,0.088323,0.429945,0.817357,0.041834,0.457341,0.976151,0.638637,0.168558,0.910214,0.035928,0.432922,0.904797,0.650342,0.051963,0.434973,0.324254,0.303506,0.258092,0.684549,0.798751,0.96087,0.468833,0.792469,0.765879,0.64335,0.80605,0.211446,0.666226,0.715695,0.417741,0.485812,0.664248,0.67805,0.182377,0.99435,0.470902,0.193432,0.111949,0.771695,0.571571,0.171455,0.667882,0.09633,0.429348,0.221811,0.48617,0.666994,0.781649,0.815441,0.071584,0.354326,0.977204,0.046963,0.865523,0.710906,0.410825,0.97887,0.718056,0.65035,0.504955,0.166157,0.201928,0.964932,0.359867,0.109449,0.394789,0.641236,0.14845,0.065382,0.725607,0.254624,0.566917,0.854884,0.232241,0.075857,0.169325,0.053177,0.109335,0.906993,0.21168,0.219742,0.739208,0.078708,0.710494,0.632125,0.493108,0.487502,0.780999,0.324423,0.466202,0.028771,0.96185,0.099405,0.966881,0.290523,0.155975,0.582656,0.019458,0.912556,0.021344,0.317825,0.359024,0.587192,0.13079,0.363907,0.39826,0.280234,0.986589,0.848724,0.428169,0.884546,0.02339,0.45713,0.878219,0.183763,0.062158,0.888161,0.806086,0.699862,0.288175,0.90225,0.913165,0.725916,0.717713,0.697795,0.289258,0.604103,0.29087,0.005786,0.778313,0.099115,0.182146,0.471856,0.326806,0.538368,0.65571,true,0.927363,0.242981,0.808864,0.831627,0.802415,0.657263,0.845123,0.911173,0.286173,0.499498,0.097385,0.388829,0.457931,0.203091,0.882034,0.455803,0.955684,0.894707,0.406415,0.069317,0.55627,0.164777,c0
0.374985,0.027162,0.046733,0.925838,0.643528,0.138511,0.631306,0.72542,0.256186,0.592584,0.619426,0.982762,0.466645,0.119935,0.422385,0.752396,0.892691,0.565506,0.949716,0.782713,0.782432,0.04831,0.341136,0.833898,0.480828,0.969476,0.595848,0.447137,0.576807,0.748572,0.068217,0.615841,0.884053,0.317543,0.98733,0.099613,0.362683,0.08224,0.127665,0.443019,0.324378,0.273457,0.509073,0.113734,0.780118,0.352542,0.536501,0.558434,0.587539,0.411066,0.303374,0.389854,0.134033,0.309693,0.87725,0.364691,0.652044,0.638328,0.262387,0.289614,0.904639,0.447742,0.391028,0.501381,0.902269,0.102345,0.933742,0.107152,0.515741,0.534386,0.938851,0.742341,0.335765,0.641813,0.31196,0.205897,0.896073,0.565167,0.928834,0.966711,0.424906,0.103309,0.738342,0.199858,0.618818,0.583446,0.556919,0.707687,0.543065,0.087814,0.381958,0.808319,0.654467,0.057576,0.958799,0.032876,0.115458,0.943876,0.024418,0.262836,0.022183,0.756662,0.120696,0.760165,0.904805,0.073826,0.121069,0.395448,0.874815,0.316328,0.646642,0.263002,0.091989,0.869447,0.361274,0.787011,0.802723,0.935893,0.72992,0.369006,0.061842,0.843506,0.200436,0.604554,0.391573,0.898359,0.926333,0.1058,0.054232,0.773554,0.086413,0.006567,0.319256,0.854625,0.576936,0.29798,0.090601,0.9244,0.352992,0.245134,0.52708,0.063323,0.977908,0.269129,0.83611,0.665664,0.003071,0.843799,0.250408,0.027693,0.645209,0.15278,0.307548,0.050823,0.854203,0.480096,0.943879,0.220891,0.271682,0.566222,0.587162,0.17414,0.76917,0.451625,0.386386,0.841153,0.224252,0.651082,0.952567,0.3719,0.944222,0.854599,0.500951,0.788201,0.678883,0.73456,0.082879,true,0.477667,0.853755,0.674668,0.302315,0.740951,0.115246,0.251249,0.444758,0.691438,0.672547,0.613855,0.957466,0.148679,0.727409,0.663938,0.91196,0.928314,0.182513,0.019591,0.949925,0.407304,0.687679,c0
0.356087,0.512879,0.797443,0.22074,0.618769,0.873741,0.451621,0.978011,0.304356,0.511332,0.090824,0.014316,0.335849,0.424514,0.184563,0.768855,0.666568,0.569603,0.843401,0.340685,0.640441,0.722844,0.489483,0.136427,0.308533,0.719137,0.25944,0.302812,0.355897,0.198893,0.563778,0.177989,0.028185,0.706798,0.47782,0.848056,0.464048,0.229431,0.67152,0.779047,0.137218,0.033081,0.398917,0.40967,0.691261,0.968809,0.662755,0.53637,0.310345,0.248675,0.045732,0.299818,0.910956,0.065232,0.857117,0.590742,0.862367,0.32581,0.181902,0.733031,0.647752,0.203761,0.139416,0.373345,0.863185,0.170763,0.159283,0.609,0.21839,0.66744,0.36486,0.519686,0.75092,0.593959,0.217726,0.433611,0.294591,0.35796,0.421565,0.454968,0.353302,0.304045,0.709728,0.007132,0.923011,0.967257,0.548004,0.404822,0.477474,0.742367,0.972601,0.758461,0.287438,0.241461,0.753062,0.835294,0.478376,0.824242,0.820824,0.854331,0.748397,0.528597,0.436346,0.575997,0.465864,0.903438,0.881221,0.462388,0.945322,0.051441,0.556402,0.130341,0.060711,0.526262,0.243642,0.797047,0.99643,0.596945,0.94451,0.92674,0.85966,0.791669,0.149774,0.827025,0.081487,0.563632,0.611699,0.5147,0.019676,0.383797,0.692776,0.773466,0.942589,0.558369,0.146638,0.959706,0.621556,0.593325,0.750355,0.77756,0.088138,0.983921,0.55208,0.940801,0.723054,0.894081,0.623966,0.366565,0.735155,0.308696,0.117482,0.304772,0.261675,0.891277,0.106786,0.597127,0.775095,0.960092,0.175485,0.080844,0.217298,0.707807,0.953114,0.004829,0.298313,0.032835,0.839902,0.209792,0.694777,0.124992,0.971849,0.738843,0.462349,0.253738,0.072864,0.491376,0.836689,false,0.216723,0.510621,0.739168,0.894263,0.678783,0.504004,0.726371,0.085679,0.995915,0.23551,0.826534,0.572317,0.072797,0.500529,0.69141,0.3912,0.673731,0.496207,0.758661,0.134663,0.92134,0.534095,c0
0.667741,0.946598,0.486987,0.206965,0.001296,0.061375,0.002503,0.317916,0.534512,0.990937,0.848756,0.10744,0.566399,0.083724,0.88384,0.572926,0.579867,0.328514,0.862144,0.965099,0.43157,0.956917,0.265268,0.867178,0.507803,0.610174,0.01674,0.615098,0.799382,0.579088,0.084731,0.20091,0.646264,0.90032,0.290398,0.216517,0.98177,0.89794,0.734271,0.841192,0.266625,0.096051,0.129015,0.353881,0.944644,0.296463,0.984172,0.160043,0.174716,0.014803,0.026949,0.862862,0.797873,0.399116,0.462824,0.479935,0.983554,0.216925,0.680753,0.509063,0.765796,0.489886,0.789973,0.180596,0.727926,0.879578,0.938852,0.898801,0.423424,0.983638,0.711008,0.571,0.730995,0.288377,0.019847,0.250796,0.233478,0.642145,0.829939,0.280466,0.883066,0.763171,0.722088,0.907654,0.669433,0.476221,0.788726,0.172772,0.742688,0.084375,0.597175,0.716079,0.459711,0.525355,0.99062,0.037174,0.120235,0.73626,0.310043,0.654689,0.738188,0.956252,0.215156,0.56026,0.054122,0.533597,0.658288,0.338375,0.136167,0.171692,0.722473,0.332525,0.339825,0.448076,0.973391,0.278072,0.100973,0.871107,0.694608,0.893584,0.021846,0.7009,0.876493,0.024889,0.976333,0.254286,0.11142,0.069926,0.50879,0.437952,0.611382,0.577468,0.629685,0.809615,0.408799,0.109118,0.221701,0.553959,0.427347,0.681502,0.661586,0.378261,0.516823,0.364359,0.935825,0.482037,0.734545,0.900306,0.482366,0.435687,0.125517,0.533294,0.225945,0.01505,0.00456,0.585356,0.791181,0.781943,0.275857,0.705003,0.675448,0.475161,0.638785,0.125693,0.242638,0.082092,0.623705,0.719051,0.759289,0.798001,0.277298,0.105104,0.336131,0.948217,0.974293,0.590526,0.560988,false,0.270892,0.24599,0.813045,0.504394,0.934947,0.004956,0.733843,0.530284,0.288894,0.26881,0.097005,0.626041,0.783687,0.137021,0.366485,0.518543,0.28546,0.046039,0.562295,0.29505,0.90136,0.296964,c1
0.662963,0.660281,0.29697,0.679506,0.665629,0.762116,0.364976,0.158603,0.597487,0.380853,0.793207,0.380054,0.22642,0.457653,0.549888,0.572852,0.954006,0.649691,0.554957,0.278406,0.390694,0.842717,0.838479,0.220664,0.410763,0.326131,0.3007,0.546156,0.063831,0.641341,0.783012,0.609293,0.579991,0.951101,0.535033,0.455778,0.847262,0.145674,0.320301,0.165783,0.162912,0.801078,0.341495,0.258577,0.76429,0.535358,0.885855,0.431598,0.630169,0.270716,0.09245,0.00947,0.310194,0.402513,0.525152,0.612288,0.087889,0.900558,0.29867,0.717514,0.611773,0.923773,0.349705,0.986107,0.239493,0.616235,0.071289,0.45109,0.731471,0.370751,0.935565,0.925482,0.603431,0.995554,0.918777,0.276636,0.401259,0.900353,0.511933,0.535243,0.397001,0.629892,0.851599,0.159851,0.721423,0.816348,0.037519,0.161519,0.746387,0.896288,0.017194,0.208259,0.609407,0.743593,0.512323,0.275212,0.133102,0.706653,0.337961,0.884061,0.033874,0.40632,0.122477,0.483939,0.236961,0.050493,0.874881,0.06616,0.31915,0.951903,0.065813,0.676371,0.585768,0.397562,0.889446,0.090277,0.055181,0.011497,0.155819,0.552857,0.671855,0.27684,0.826548,0.146064,0.398193,0.938955,0.551627,0.046246,0.445634,0.598251,0.690984,0.660113,0.797183,0.91945,0.211693,0.386814,0.346324,0.533525,0.540227,0.543777,0.431416,0.889175,0.918834,0.815204,0.280001,0.022605,0.066138,0.434702,0.894065,0.457565,0.974262,0.197277,0.205132,0.222012,0.488247,0.310979,0.907182,0.273406,0.908292,0.044788,0.235749,0.461576,0.231288,0.106821,0.103114,0.526279,0.805361,0.695797,0.422416,0.525928,0.109621,0.208673,0.157557,0.524712,0.091019,0.658702,0.621154,false,0.991214,0.960661,0.809389,0.542467,0.878564,0.373828,0.110461,0.285115,0.163833,0.558286,0.552429,0.374354,0.22295,0.896455,0.866613,0.981553,0.876094,0.959266,0.0343,0.292991,0.879651,0.2552,c0
0.65737,0.904848,0.77604,0.690437,0.447536,0.347909,0.416117,0.489663,0.364272,0.351382,0.219898,0.679618,0.448088,0.198402,0.773488,0.621241,0.193655,0.800192,0.673667,0.491346,0.386404,0.921551,0.626225,0.061005,0.686566,0.32721,0.680198,0.595384,0.886212,0.486796,0.137305,0.208567,0.687719,0.875532,0.114423,0.546915,0.056186,0.838491,0.95664,0.245831,0.683656,0.448106,0.699382,0.207319,0.869642,0.777832,0.560385,0.379523,0.170259,0.539249,0.005714,0.384453,0.49741,0.085566,0.278777,0.036437,0.959784,0.371407,0.407265,0.521321,0.629064,0.5769,0.610165,0.765273,0.587562,0.753552,0.715462,0.312063,0.067632,0.029991,0.668902,0.848988,0.228524,0.627633,0.465122,0.374146,0.132982,0.179453,0.864729,0.881563,0.783716,0.619478,0.074337,0.355686,0.658996,0.216263,0.161334,0.813096,0.046945,0.160559,0.351112,0.106781,0.619734,0.485487,0.511721,0.217122,0.111725,0.99703,0.069387,0.793796,0.6697,0.323224,0.318059,0.784064,0.428677,0.152433,0.587122,0.085466,0.133409,0.224181,0.013658,0.294733,0.173529,0.660488,0.729082,0.789759,0.22937,0.781277,0.11474,0.577772,0.835888,0.634367,0.407002,0.57038,0.563675,0.088694,0.339646,0.204952,0.188929,0.488865,0.699758,0.62184,0.178333,0.549764,0.643148,0.928234,0.050161,0.381869,0.366225,0.431981,0.689507,0.281118,0.263513,0.112489,0.493425,0.191528,0.013469,0.010874,0.300812,0.554491,0.129985,0.667801,0.422283,0.595542,0.392931,0.214997,0.72683,0.967586,0.228334,0.235238,0.664951,0.068964,0.547251,0.045587,0.312005,0.28542,0.772126,0.630022,0.000934,0.866931,0.780402,0.050084,0.880057,0.143537,0.277377,0.795973,0.779522,false,0.673781,0.205574,0.099092,0.05451,0.888252,0.775167,0.040292,0.929532,0.620918,0.913126,0.397546,0.409136,0.551443,0.44669,0.295788,0.316463,0.603452,0.98194,0.716133,0.413716,0.886908,0.0384,c0
0.386529,0.694956,0.181041,0.732207,0.63095,0.154853,0.852617,0.665613,0.068491,0.582264,0.917851,0.595589,0.632881,0.233144,0.55095,0.400607,0.243233,0.074248,0.718291,0.842225,0.598485,0.657197,0.774429,0.626855,0.990826,0.581955,0.794641,0.313172,0.737495,0.939364,0.138409,0.681891,0.815717,0.084361,0.239235,0.287174,0.5521,0.584604,0.898415,0.042728,0.765718,0.213703,0.423854,0.860693,0.593166,0.413877,0.799756,0.557708,0.334247,0.739791,0.698981,0.470072,0.048546,0.413483,0.557089,0.478721,0.305995,0.269717,0.115585,0.43477,0.448641,0.051741,0.811578,0.297672,0.956171,0.229364,0.142075,0.650553,0.024364,0.254423,0.663317,0.641124,0.263473,0.443114,0.599095,0.811553,0.502663,0.480349,0.126654,0.727009,0.046957,0.87818,0.284808,0.790112,0.374769,0.588544,0.1061,0.137317,0.186943,0.369941,0.013323,0.053295,0.922308,0.438367,0.740443,0.910672,0.340132,0.394714,0.038932,0.245006,0.536448,0.414018,0.212764,0.208703,0.80907,0.206352,0.088798,0.312584,0.115233,0.314828,0.373974,0.060106,0.476135,0.903075,0.476771,0.806812,0.574257,0.302739,0.777555,0.936314,0.962192,0.24095,0.020961,0.234226,0.755833,0.84838,0.973146,0.162677,0.420071,0.260417,0.737752,0.590641,0.271828,0.867148,0.156637,0.419058,0.623032,0.042271,0.534894,0.454793,0.065295,0.486692,0.524429,0.833751,0.258369,0.159508,0.376335,0.27101,0.726084,0.137219,0.929505,0.424629,0.586308,0.641436,0.641454,0.699815,0.84557,0.906015,0.686981,0.89143,0.874355,0.51646,0.651345,0.165366,0.945659,0.347598,0.626792,0.013077,0.267256,0.249953,0.584811,0.978639,0.767239,0.190902,0.741158,0.153952,0.002721,true,0.256723,0.66527,0.953217,0.6349,0.024497,0.633024,0.13306,0.012679,0.481399,0.376939,0.4113,0.174078,0.35344,0.959733,0.162908,0.707543,0.993669,0.515236,0.891691,0.145158,0.504601,0.190546,c0
0.263177,0.295935,0.150264,0.946881,0.564843,0.436477,0.65776,0.910079,0.971394,0.97232,0.884204,0.439228,0.63442,0.051437,0.982112,0.590707,0.538587,0.010777,0.634826,0.19495,0.270648,0.467422,0.153243,0.334547,0.33288,0.327798,0.226125,0.614809,0.399186,0.981595,0.898491,0.251748,0.959931,0.471431,0.916043,0.667427,0.130682,0.484975,0.918339,0.978963,0.010397,0.603149,0.089381,0.494951,0.866175,0.356206,0.781506,0.091936,0.594565,0.288871,0.316982,0.133528,0.363498,0.416428,0.641383,0.416096,0.074305,0.165524,0.753842,0.477496,0.299827,0.136637,0.87148,0.489066,0.652519,0.799566,0.0988,0.866191,0.115549,0.538966,0.967538,0.678995,0.730209,0.303869,0.588482,0.922281,0.174597,0.483279,0.313949,0.71262,0.191362,0.529373,0.748124,0.520531,0.526402,0.280476,0.662164,0.616968,0.025771,0.897906,0.871967,0.01591,0.804633,0.823941,0.418724,0.328585,0.949972,0.192595,0.455844,0.109939,0.047863,0.680512,0.09058,0.474232,0.936441,0.872258,0.054647,0.984191,0.477341,0.832396,0.485362,0.076921,0.811213,0.72619,0.287307,0.579847,0.517001,0.011426,0.514239,0.191213,0.330079,0.935746,0.961956,0.152221,0.590877,0.817078,0.695045,0.721692,0.393516,0.859136,0.543923,0.479145,0.483086,0.05964,0.703308,0.928499,0.310501,0.105824,0.439219,0.352136,0.295524,0.019947,0.568857,0.373852,0.271375,0.716954,0.816171,0.229249,0.288431,0.567091,0.36565,0.313452,0.439911,0.518189,0.937861,0.178508,0.138996,0.325502,0.492479,0.78668,0.324734,0.96139,0.228018,0.49084,0.403137,0.332819,0.892221,0.909484,0.340259,0.02153,0.543031,0.591406,0.215633,0.879948,0.807278,0.123883,0.717297,true,0.372734,0.128241,0.513746,0.474717,0.918865,0.407971,0.173491,0.057449,0.94262,0.367107,0.319508,0.120531,0.967812,0.700345,0.00373,0.522376,0.440129,0.271464,0.865804,0.351439,0.204519,0.042846,c0
0.500711,0.325522,0.837697,0.896471,0.601442,0.715014,0.265737,0.19554,0.865781,0.592826,0.035179,0.975911,0.360325,0.644457,0.325822,0.727827,0.02025,0.733534,0.294344,0.830964,0.229922,0.911323,0.620118,0.839594,0.977296,0.583148,0.188068,0.97972,0.904162,0.100286,0.688134,0.416316,0.684641,0.132854,0.5369,0.076342,0.555927,0.797339,0.934155,0.072009,0.498148,0.661852,0.05564,0.058786,0.514289,0.432849,0.35296,0.183947,0.696493,0.338977,0.68261,0.633989,0.281657,0.970853,0.5183,0.173041,0.697071,0.610028,0.814244,0.479421,0.675982,0.886018,0.181777,0.533794,0.883287,0.937216,0.917681,0.789915,0.133176,0.119671,0.0798,0.367734,0.203399,0.707116,0.243998,0.048681,0.454914,0.956292,0.796268,0.424232,0.951059,0.373556,0.614746,0.151405,0.536953,0.011885,0.778627,0.902611,0.387711,0.151833,0.504453,0.262345,0.863149,0.775644,0.85497,0.519456,0.117005,0.830659,0.89173,0.031327,0.80031,0.396289,0.849828,0.595022,0.371383,0.518263,0.601663,0.05055,0.979047,0.65452,0.146315,0.162657,0.620986,0.389028,0.112124,0.680099,0.295785,0.312957,0.292275,0.355143,0.165048,0.747095,0.046668,0.621085,0.321075,0.284996,0.998091,0.571852,0.615934,0.973324,0.826671,0.865305,0.149388,0.313979,0.12382,0.180641,0.435959,0.172023,0.205369,0.900338,0.97552,0.104086,0.503295,0.758373,0.937176,0.583848,0.656445,0.298976,0.932778,0.094349,0.702864,0.123986,0.404259,0.081296,0.839828,0.071902,0.978112,0.317211,0.062409,0.668009,0.250655,0.313167,0.617354,0.412519,0.85933,0.033012,0.616321,0.732425,0.368159,0.314434,0.340958,0.712834,0.449558,0.081829,0.742064,0.044808,0.08006,true,0.386031,0.979308,0.984122,0.144066,0.633999,0.460609,0.358023,0.394088,0.152627,0.027575,0.984969,0.351205,0.950125,0.517531,0.212862,0.555684,0.007146,0.084932,0.907822,0.938119,0.229381,0.555875,c0
0.419355,0.69307,0.887171,0.679521,0.797204,0.878357,0.927177,0.408769,0.985259,0.857234,0.542113,0.94509,0.484483,0.693808,0.16681,0.916194,0.024694,0.136524,0.632304,0.720254,0.11412,0.880146,0.554412,0.766705,0.946022,0.38364,0.159214,0.071155,0.033241,0.639468,0.655091,0.420759,0.114419,0.939268,0.949441,0.116428,0.329722,0.861524,0.977931,0.119546,0.399252,0.418761,0.16512,0.283385,0.553922,0.544956,0.567487,0.233244,0.266456,0.878281,0.063428,0.374311,0.409226,0.099939,0.54945,0.452597,0.32604,0.926796,0.477821,0.071794,0.446558,0.223641,0.228127,0.577713,0.494891,0.600353,0.743674,0.761983,0.04802,0.2899,0.583403,0.908007,0.185035,0.065014,0.040967,0.80468,0.234803,0.444538,0.264822,0.487182,0.177495,0.464888,0.376692,0.62919,0.084542,0.847694,0.430469,0.707156,0.091921,0.481633,0.679609,0.284806,0.79326,0.75461,0.028284,0.024845,0.612143,0.421865,0.730045,0.32486,0.667057,0.376257,0.367486,0.795707,0.877791,0.898859,0.897349,0.153238,0.578711,0.711214,0.077749,0.477951,0.702157,0.424955,0.907699,0.212261,0.674337,0.790208,0.803787,0.711316,0.526439,0.48108,0.114893,0.640845,0.365259,0.024714,0.233016,0.024336,0.270538,0.879789,0.996784,0.281836,0.890261,0.601035,0.303932,0.173986,0.490549,0.48822,0.850021,0.167446,0.983367,0.111246,0.69288,0.371618,0.503116,0.627395,0.905754,0.861671,0.432304,0.862438,0.92685,0.899097,0.386797,0.714242,0.338947,0.28862,0.562811,0.555637,0.719979,0.86904,0.0206,0.962775,0.893965,0.92564,0.933944,0.275828,0.381389,0.13307,0.569852,0.210812,0.099097,0.490169,0.779537,0.984481,0.392045,0.591976,0.079537,false,0.292649,0.499193,0.980973,0.955982,0.498268,0.411706,0.085291,0.796122,0.933292,0.330241,0.606424,0.84938,0.919564,0.899087,0.402176,0.20437,0.917298,0.662806,0.301712,0.356856,0.518439,0.041172,c0
