%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_46_-n_100_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 46 -n 100 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_46_-n_100_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 {false,true}
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 {false,true}
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.31011,0.732188,0.6767,0.944768,0.897194,0.023058,0.678189,0.820857,0.401937,0.65615,0.645706,0.924288,0.068253,0.905369,0.435091,0.816207,0.557944,0.00829,0.884068,0.413812,0.303082,0.471327,0.748163,0.415542,0.301361,0.852548,0.606091,0.338452,0.421317,0.377413,0.489513,0.011816,0.543154,0.415538,0.141497,0.55946,0.150913,0.800689,0.488669,0.873037,0.313031,0.21157,0.123966,0.329469,0.340873,0.347556,0.34005,0.037969,0.798609,0.431407,0.527881,0.215565,0.952837,0.650049,0.560585,0.384746,0.19666,0.50491,0.119683,0.962853,0.460452,0.684868,0.788907,0.470047,0.130333,0.997732,0.140244,0.021165,0.535427,0.100277,0.967508,0.986509,0.636257,0.252207,0.284666,0.707581,0.149166,0.086023,0.699284,0.93601,0.975447,0.432605,0.295912,0.227396,0.468911,0.57146,0.219848,0.866497,0.771895,0.884893,0.738668,0.026215,0.177269,0.786996,0.677049,0.769999,0.232771,0.971174,0.769853,0.195813,0.094059,0.474052,0.659073,0.489505,0.454136,0.788946,0.97218,0.906425,0.229367,0.278672,0.162561,0.732331,0.066068,0.435351,0.567165,0.088122,0.646721,0.113937,0.44212,0.037662,0.721114,0.726556,0.574007,0.833923,0.765293,0.526359,0.43266,0.295909,0.179963,0.532431,0.730727,0.24731,0.980031,0.35139,0.68595,0.667537,0.99827,0.136687,0.243989,0.706793,0.728631,0.193208,0.0128,0.999034,false,0.282608,0.683997,0.770185,0.384256,0.513953,0.272274,0.083658,0.520748,0.814559,0.590883,0.191243,0.6029,0.367537,0.99935,0.36463,0.736375,0.075405,0.608981,0.771327,false,0.063215,0.812421,0.928434,0.478445,0.470017,0.215407,0.018748,0.315392,0.29406,0.792047,0.885864,0.392799,0.855003,0.359342,0.838437,0.354932,0.515493,0.272371,0.488487,0.383715,0.664829,0.578427,0.724612,0.488667,0.609033,0.736599,0.57818,0.618044,0.934488,0.408676,0.179094,0.433479,0.116425,0.757943,0.217384,c0
0.543873,0.941091,0.470253,0.92958,0.727406,0.539434,0.330741,0.999618,0.889701,0.092362,0.611853,0.152295,0.454217,0.544238,0.733903,0.804334,0.898816,0.449935,0.359441,0.156972,0.014289,0.640787,0.349817,0.119475,0.261534,0.790196,0.29306,0.801878,0.106565,0.896009,0.228842,0.235177,0.526005,0.11183,0.275395,0.782879,0.970454,0.805708,0.223586,0.044714,0.949085,0.202192,0.804978,0.921492,0.056063,0.472532,0.263538,0.90949,0.697846,0.67784,0.064768,0.623419,0.000158,0.541317,0.061383,0.008954,0.374402,0.628178,0.201251,0.698944,0.005508,0.145734,0.911185,0.491849,0.086684,0.241073,0.619241,0.986629,0.971263,0.370123,0.488583,0.99519,0.537834,0.039387,0.32751,0.471688,0.972029,0.980439,0.813155,0.347392,0.856875,0.607313,0.620423,0.840464,0.933288,0.428202,0.783109,0.521949,0.143303,0.935419,0.63073,0.662406,0.600835,0.38137,0.94246,0.158057,0.948268,0.763319,0.538661,0.640954,0.151863,0.286027,0.390842,0.214616,0.164991,0.548864,0.472497,0.62474,0.045379,0.712808,0.996116,0.573982,0.051084,0.942768,0.385757,0.320511,0.959588,0.491954,0.319935,0.661908,0.355419,0.897575,0.446172,0.89918,0.913913,0.89091,0.91641,0.400057,0.772209,0.789862,0.72159,0.936404,0.923301,0.338369,0.914044,0.057504,0.194949,0.184604,0.197971,0.379114,0.782468,0.448677,0.041083,0.817635,false,0.120588,0.414643,0.479378,0.827752,0.350486,0.504451,0.126836,0.782678,0.045792,0.251944,0.887027,0.774219,0.573586,0.382408,0.141399,0.417838,0.781637,0.656441,0.342435,true,0.997802,0.441106,0.839031,0.168744,0.145011,0.338861,0.660862,0.705279,0.617873,0.535183,0.611385,0.315736,0.106975,0.729891,0.949774,0.304303,0.128214,0.002565,0.404014,0.628041,0.617066,0.729013,0.250533,0.296878,0.581473,0.713623,0.720159,0.451155,0.472076,0.031525,0.04588,0.818202,0.624783,0.684842,0.054766,c1
0.375337,0.858255,0.068904,0.324598,0.953964,0.067619,0.417167,0.575155,0.207877,0.445803,0.847662,0.144778,0.838627,0.785163,0.369165,0.114734,0.221794,0.164584,0.221865,0.887085,0.610202,0.211091,0.225182,0.796165,0.903618,0.039957,0.384459,0.639433,0.569198,0.923677,0.868631,0.850401,0.672907,0.717633,0.612562,0.404475,0.139382,0.079129,0.22058,0.447984,0.29617,0.556468,0.551882,0.071315,0.478016,0.696061,0.353784,0.609016,0.967834,0.418086,0.575416,0.342845,0.833231,0.045001,0.542337,0.508219,0.280932,0.532256,0.00158,0.060119,0.996179,0.646854,0.157078,0.741472,0.560143,0.066913,0.206933,0.615161,0.445636,0.634217,0.566921,0.370247,0.279864,0.281739,0.918657,0.393632,0.032705,0.479448,0.456264,0.810344,0.539959,0.394209,0.221929,0.438732,0.303268,0.343414,0.218626,0.881329,0.821837,0.537001,0.067364,0.777773,0.805863,0.548797,0.336677,0.583087,0.497525,0.435689,0.313672,0.102816,0.982616,0.931889,0.90881,0.415889,0.81439,0.685613,0.590685,0.746773,0.490909,0.076774,0.732422,0.310385,0.328159,0.75684,0.517924,0.146391,0.053424,0.685789,0.604041,0.483934,0.006899,0.106118,0.063837,0.23352,0.184225,0.590197,0.74648,0.789657,0.478622,0.024731,0.080894,0.446068,0.388536,0.154955,0.52315,0.374648,0.145147,0.101163,0.301672,0.300058,0.683868,0.081498,0.849709,0.713722,false,0.427472,0.331094,0.714176,0.54015,0.862433,0.963188,0.335128,0.317299,0.92829,0.419988,0.528244,0.586527,0.39206,0.458757,0.804617,0.851375,0.441339,0.0551,0.906991,true,0.486623,0.754291,0.784282,0.991292,0.42839,0.650744,0.570558,0.200879,0.318196,0.392879,0.232574,0.12142,0.445549,0.877222,0.043125,0.620782,0.016105,0.843451,0.061888,0.24362,0.751802,0.411184,0.361072,0.777362,0.939804,0.709661,0.820152,0.389388,0.684693,0.143081,0.932079,0.366903,0.377104,0.507195,0.212797,c1
0.131674,0.866798,0.101185,0.110111,0.639177,0.875102,0.052523,0.625451,0.217866,0.284309,0.53049,0.190916,0.875359,0.255842,0.766699,0.840524,0.090298,0.995337,0.181372,0.589582,0.187542,0.31527,0.973976,0.193934,0.914723,0.85181,0.234602,0.634371,0.589595,0.427641,0.035795,0.552804,0.688552,0.155002,0.231217,0.359957,0.028952,0.007015,0.235318,0.758742,0.76133,0.750402,0.887336,0.983166,0.23232,0.328959,0.613265,0.139503,0.405096,0.014732,0.49106,0.654656,0.931338,0.902599,0.497172,0.986038,0.157251,0.614013,0.166632,0.427944,0.315831,0.396944,0.134233,0.061349,0.908614,0.161608,0.540988,0.637178,0.81232,0.375359,0.08786,0.457542,0.959305,0.155125,0.597884,0.125082,0.535452,0.342129,0.308152,0.367496,0.515123,0.821096,0.754725,0.012452,0.009988,0.85499,0.03639,0.587551,0.34707,0.746346,0.447282,0.95063,0.011024,0.707547,0.953748,0.817619,0.586681,0.424943,0.757426,0.048356,0.620093,0.43549,0.234354,0.075124,0.879805,0.099644,0.869058,0.914401,0.844796,0.650499,0.412869,0.789178,0.371511,0.526744,0.387376,0.507389,0.39964,0.955757,0.226731,0.391408,0.244763,0.54323,0.806641,0.734222,0.495718,0.446977,0.843236,0.469822,0.785521,0.56515,0.6616,0.988496,0.736893,0.052838,0.131591,0.802137,0.196927,0.396101,0.147716,0.070339,0.470152,0.218749,0.890112,0.834968,true,0.97474,0.245371,0.179053,0.187777,0.68784,0.188715,0.425279,0.190138,0.940236,0.633189,0.919982,0.828981,0.383092,0.236862,0.91052,0.782138,0.144549,0.925636,0.517007,false,0.644498,0.437111,0.823834,0.19964,0.490458,0.020062,0.672075,0.011123,0.325189,0.534431,0.820756,0.748405,0.724246,0.588333,0.763169,0.67575,0.500395,0.021442,0.633802,0.236022,0.061934,0.998209,0.32212,0.473455,0.793181,0.209724,0.121363,0.264064,0.777981,0.199631,0.983674,0.420366,0.57084,0.627364,0.727295,c1
0.050574,0.135354,0.361063,0.34722,0.647145,0.515867,0.65289,0.917631,0.255546,0.285873,0.291061,0.44258,0.731325,0.325403,0.545757,0.410808,0.532046,0.019744,0.930204,0.74127,0.710385,0.543073,0.283519,0.26781,0.775646,0.493167,0.448564,0.90464,0.873201,0.777106,0.865878,0.158654,0.29481,0.312953,0.733859,0.710297,0.677533,0.808665,0.995735,0.371607,0.374896,0.607036,0.305443,0.84822,0.391211,0.344268,0.297411,0.381544,0.958436,0.959787,0.939306,0.527964,0.304664,0.41623,0.482205,0.043859,0.414335,0.341052,0.539215,0.088377,0.612462,0.685012,0.121423,0.73033,0.618666,0.4078,0.039181,0.051219,0.311519,0.147402,0.937052,0.973346,0.819693,0.807301,0.372377,0.310095,0.71361,0.004419,0.770231,0.434903,0.009801,0.360741,0.791696,0.396113,0.419871,0.692854,0.637668,0.266772,0.776975,0.256163,0.077074,0.011669,0.854922,0.334351,0.536172,0.178248,0.858489,0.629665,0.414761,0.273762,0.708288,0.105938,0.905441,0.777891,0.86946,0.163742,0.983676,0.358257,0.880749,0.285914,0.909279,0.005652,0.928924,0.581687,0.534014,0.486479,0.783308,0.978988,0.945383,0.721802,0.156094,0.166957,0.493258,0.44558,0.086399,0.774594,0.043867,0.76907,0.259446,0.686404,0.384752,0.084046,0.267019,0.842273,0.06467,0.074387,0.6913,0.346287,0.593989,0.47378,0.551422,0.218037,0.854018,0.606652,false,0.659964,0.767776,0.680156,0.101042,0.285614,0.77008,0.256919,0.98619,0.356173,0.381425,0.331439,0.539297,0.706491,0.237982,0.957418,0.984306,0.706802,0.259135,0.429005,false,0.302649,0.244345,0.605811,0.911181,0.903074,0.082711,0.089741,0.463528,0.645904,0.931476,0.611093,0.635174,0.35902,0.173784,0.162042,0.722943,0.35776,0.701405,0.127537,0.540023,0.071183,0.084687,0.906811,0.920145,0.373675,0.489891,0.293102,0.872236,0.413431,0.783139,0.184872,0.157294,0.675653,0.120572,0.038696,c1
0.435226,0.995799,0.4659,0.842189,0.286611,0.247063,0.89941,0.284714,0.35283,0.466261,0.286546,0.234319,0.557721,0.253596,0.859591,0.591242,0.874901,0.384347,0.532525,0.081477,0.387136,0.704258,0.317026,0.578348,0.447588,0.545498,0.036651,0.095647,0.59752,0.096316,0.646621,0.682861,0.521001,0.38507,0.858189,0.071129,0.724398,0.798095,0.439469,0.068033,0.816884,0.340907,0.518683,0.37993,0.237967,0.173541,0.451113,0.752514,0.028972,0.303361,0.327702,0.063408,0.777666,0.702439,0.001044,0.275023,0.178686,0.531696,0.583633,0.961582,0.747149,0.600216,0.733593,0.461132,0.098808,0.66576,0.684698,0.571494,0.867338,0.691216,0.900361,0.108572,0.767816,0.71184,0.435348,0.57605,0.535194,0.53936,0.574358,0.657461,0.467513,0.131608,0.083178,0.234744,0.085873,0.090102,0.455992,0.161861,0.986616,0.413059,0.871532,0.077651,0.305918,0.327582,0.181077,0.129075,0.34297,0.752352,0.142956,0.594121,0.795143,0.700877,0.291014,0.043084,0.747018,0.725457,0.278641,0.857571,0.024871,0.323266,0.27529,0.638537,0.779215,0.078512,0.009023,0.277767,0.190177,0.198418,0.346471,0.24169,0.004019,0.015811,0.8807,0.922027,0.203792,0.977391,0.857824,0.744718,0.49312,0.614299,0.914805,0.096734,0.429325,0.000368,0.52374,0.029781,0.980573,0.243521,0.742016,0.130571,0.001467,0.627027,0.853108,0.909275,true,0.119892,0.749334,0.550881,0.830817,0.109447,0.455797,0.898662,0.583873,0.374217,0.023803,0.094564,0.641001,0.511472,0.132401,0.38828,0.925494,0.26137,0.128322,0.244913,true,0.428421,0.907401,0.030557,0.513053,0.391015,0.994705,0.235795,0.643487,0.511059,0.415916,0.409012,0.921693,0.108305,0.469145,0.714588,0.837392,0.047738,0.30417,0.305472,0.558288,0.403438,0.295237,0.505267,0.378086,0.108607,0.553862,0.131897,0.474217,0.979002,0.569728,0.163073,0.577106,0.005806,0.890575,0.343219,c1
0.591303,0.353989,0.956123,0.26213,0.428513,0.073536,0.686384,0.897613,0.313541,0.133406,0.191342,0.607462,0.606399,0.021935,0.016833,0.080593,0.747291,0.822379,0.670544,0.812775,0.275929,0.368634,0.782411,0.259346,0.002591,0.813655,0.145304,0.935443,0.315584,0.701936,0.054713,0.38371,0.298232,0.427415,0.820289,0.110082,0.798241,0.779485,0.057414,0.300201,0.84327,0.132297,0.383581,0.372129,0.828772,0.716372,0.442239,0.195496,0.71762,0.326541,0.75582,0.11283,0.0858,0.766547,0.770063,0.735775,0.224387,0.308159,0.593307,0.85704,0.665275,0.451469,0.357309,0.718337,0.4366,0.313037,0.830234,0.305252,0.073521,0.039891,0.8978,0.301882,0.910995,0.749876,0.795197,0.831243,0.467423,0.632681,0.520215,0.131881,0.791507,0.010875,0.687137,0.87676,0.489391,0.356596,0.19131,0.927431,0.775133,0.48707,0.445879,0.934647,0.294781,0.42091,0.625065,0.345998,0.662811,0.667225,0.302421,0.061813,0.619399,0.040798,0.107899,0.19247,0.467979,0.449191,0.544121,0.113458,0.984778,0.481389,0.900124,0.2889,0.305471,0.04263,0.279951,0.139953,0.388858,0.726394,0.123785,0.571379,0.533402,0.092016,0.240968,0.637786,0.079737,0.52521,0.297049,0.230409,0.870696,0.898823,0.901154,0.595986,0.260149,0.82241,0.925288,0.961217,0.462927,0.871793,0.453791,0.529411,0.820318,0.823522,0.809033,0.640388,false,0.584209,0.428519,0.940333,0.446857,0.201013,0.978928,0.995236,0.192102,0.067056,0.984235,0.899702,0.705356,0.19437,0.417864,0.082327,0.82531,0.217002,0.162996,0.689519,true,0.608192,0.980433,0.641538,0.538273,0.448084,0.640072,0.697696,0.118118,0.962205,0.169874,0.642084,0.373873,0.966016,0.755311,0.006838,0.876586,0.297087,0.682646,0.586897,0.079765,0.294024,0.860971,0.368332,0.51896,0.390039,0.88081,0.391781,0.046712,0.929113,0.271179,0.50316,0.659771,0.383975,0.602349,0.905736,c1
0.976469,0.257669,0.348163,0.920839,0.704386,0.084264,0.969606,0.388862,0.50188,0.10931,0.510427,0.697897,0.481825,0.426916,0.10598,0.514256,0.231837,0.577887,0.198016,0.907284,0.632525,0.872122,0.921051,0.710297,0.943763,0.988538,0.080023,0.640134,0.598708,0.727053,0.374269,0.909729,0.896276,0.139712,0.039516,0.811275,0.315001,0.651831,0.877384,0.021955,0.484683,0.199058,0.72101,0.189903,0.946969,0.852565,0.745769,0.694938,0.711964,0.882091,0.675662,0.346816,0.275219,0.715374,0.858775,0.183123,0.197908,0.792539,0.389346,0.459623,0.572729,0.885286,0.939303,0.38778,0.699051,0.053282,0.728749,0.167327,0.073053,0.043937,0.112723,0.386185,0.362067,0.606782,0.590656,0.915693,0.377074,0.889966,0.655311,0.016024,0.183285,0.813916,0.789578,0.48481,0.39594,0.076008,0.092359,0.331457,0.396969,0.230113,0.468879,0.64024,0.677856,0.106203,0.056105,0.99722,0.765034,0.687708,0.570557,0.09918,0.216382,0.448125,0.563655,0.937183,0.990837,0.063416,0.148834,0.253025,0.087893,0.36302,0.625032,0.803776,0.729718,0.359828,0.562718,0.337749,0.515854,0.208291,0.341535,0.084676,0.918934,0.979841,0.832682,0.993505,0.209581,0.216104,0.904538,0.913175,0.399644,0.322929,0.696631,0.40486,0.075117,0.00204,0.154901,0.898624,0.053609,0.082153,0.150299,0.463052,0.645913,0.307699,0.613146,0.543365,true,0.870828,0.507236,0.641693,0.830938,0.731153,0.140554,0.062555,0.065742,0.057743,0.263555,0.527323,0.8279,0.449158,0.641334,0.673293,0.029761,0.939846,0.302569,0.196208,false,0.185041,0.466032,0.669447,0.317596,0.631299,0.224501,0.878798,0.1584,0.926147,0.426321,0.8486,0.165231,0.297805,0.836403,0.603258,0.564515,0.144778,0.581347,0.107504,0.447077,0.615125,0.087455,0.75946,0.972354,0.526508,0.205762,0.272472,0.650018,0.580675,0.98479,0.774856,0.336002,0.459793,0.599632,0.481085,c1
0.1434,0.057124,0.275005,0.34364,0.813431,0.79078,0.650343,0.681648,0.217649,0.676887,0.926516,0.90059,0.569794,0.597216,0.306692,0.066786,0.614157,0.986432,0.697909,0.281018,0.527069,0.985371,0.37529,0.507583,0.519092,0.959295,0.32745,0.758208,0.157706,0.163879,0.299463,0.304687,0.243799,0.256714,0.128903,0.899777,0.669938,0.298392,0.830779,0.822768,0.064437,0.864794,0.028815,0.934343,0.182411,0.900978,0.753378,0.824746,0.943517,0.987104,0.330425,0.569915,0.735793,0.758141,0.071251,0.572202,0.105988,0.321603,0.739353,0.455412,0.239003,0.65139,0.318632,0.008353,0.692536,0.100821,0.436227,0.726714,0.697745,0.374251,0.903641,0.590031,0.96275,0.524189,0.2314,0.328655,0.322967,0.79964,0.645366,0.585041,0.770806,0.461421,0.086912,0.054361,0.366935,0.001487,0.914504,0.90133,0.286333,0.555864,0.540868,0.49334,0.784554,0.684535,0.037748,0.764352,0.18311,0.106718,0.819364,0.329732,0.067608,0.426205,0.876053,0.809052,0.768257,0.359026,0.671137,0.682122,0.849565,0.484445,0.736959,0.402862,0.77457,0.080357,0.21009,0.426328,0.128606,0.17546,0.031101,0.266126,0.788662,0.553064,0.300843,0.69256,0.206541,0.075242,0.333093,0.706354,0.537563,0.361045,0.27247,0.978369,0.691254,0.548781,0.756911,0.032714,0.506431,0.599909,0.995582,0.568782,0.160353,0.360901,0.805958,0.967162,true,0.389435,0.607905,0.205038,0.333659,0.37259,0.107949,0.118627,0.89071,0.817258,0.423516,0.193319,0.852209,0.576753,0.694783,0.836653,0.465271,0.692668,0.810883,0.394895,false,0.977288,0.737549,0.010893,0.19384,0.739436,0.074886,0.789083,0.046059,0.06539,0.896833,0.632883,0.792941,0.106573,0.627942,0.55043,0.814724,0.896989,0.698476,0.186482,0.365697,0.325926,0.985431,0.831513,0.981407,0.025234,0.594932,0.183396,0.571731,0.095522,0.370541,0.692788,0.041885,0.791917,0.622403,0.410189,c1
0.909431,0.517554,0.963715,0.870865,0.792534,0.73176,0.813885,0.703185,0.833241,0.669939,0.081841,0.326639,0.089249,0.093454,0.778292,0.317672,0.67862,0.640323,0.822355,0.764668,0.994122,0.731371,0.105817,0.207809,0.61735,0.401469,0.95739,0.565212,0.657528,0.871845,0.509677,0.783648,0.115823,0.156913,0.113162,0.820333,0.533287,0.507934,0.864408,0.961667,0.618977,0.035802,0.519711,0.415477,0.77454,0.426565,0.550858,0.57524,0.432542,0.265828,0.866185,0.347916,0.90802,0.121972,0.768041,0.461424,0.026239,0.203149,0.046803,0.723492,0.134346,0.099333,0.722001,0.79049,0.230594,0.848211,0.832661,0.123038,0.852028,0.322509,0.851854,0.454598,0.050029,0.726383,0.754541,0.279902,0.252801,0.809791,0.503144,0.582016,0.06488,0.2623,0.73187,0.259968,0.085987,0.631573,0.708698,0.493302,0.644993,0.026828,0.232991,0.585592,0.939505,0.813833,0.987104,0.665838,0.447571,0.485553,0.001902,0.99485,0.635203,0.901357,0.319,0.523141,0.921911,0.127707,0.636619,0.777502,0.586169,0.18459,0.711299,0.115346,0.793694,0.104425,0.55432,0.879096,0.213668,0.844033,0.009536,0.007266,0.751489,0.755251,0.12842,0.214591,0.771375,0.516082,0.86847,0.940441,0.808122,0.651798,0.032742,0.882933,0.174538,0.034226,0.041108,0.085583,0.059558,0.037455,0.077941,0.223966,0.681756,0.349508,0.39631,0.951815,true,0.792071,0.07532,0.909105,0.527003,0.884141,0.325124,0.269122,0.313671,0.300497,0.513221,0.507159,0.84957,0.82221,0.446005,0.410403,0.522437,0.853909,0.081125,0.216729,true,0.091346,0.769091,0.169557,0.701117,0.462814,0.326629,0.706565,0.706689,0.039283,0.72967,0.961977,0.743943,0.210639,0.980447,0.255313,0.289767,0.059214,0.751011,0.763887,0.498336,0.526826,0.73461,0.632034,0.454988,0.667841,0.246704,0.356909,0.540825,0.008312,0.50899,0.408925,0.080205,0.790023,0.222678,0.694272,c1
0.131738,0.668329,0.491342,0.647623,0.753146,0.253946,0.889039,0.455079,0.321319,0.741413,0.485982,0.150524,0.521112,0.750702,0.941894,0.103019,0.429931,0.423532,0.356294,0.718499,0.719848,0.762189,0.425309,0.01595,0.375001,0.176238,0.596188,0.106437,0.479225,0.211248,0.333576,0.502738,0.567358,0.473757,0.315693,0.618,0.753398,0.837925,0.363911,0.773788,0.349628,0.121913,0.175825,0.531008,0.973104,0.555786,0.479781,0.181638,0.199335,0.527795,0.057894,0.794857,0.667732,0.292168,0.19498,0.298051,0.169373,0.549082,0.502395,0.691384,0.654856,0.066294,0.738634,0.643994,0.288496,0.801916,0.202661,0.400564,0.644846,0.309141,0.511274,0.13892,0.894484,0.556245,0.088409,0.662475,0.358259,0.67898,0.492156,0.585757,0.12265,0.597534,0.784351,0.976911,0.503621,0.876484,0.507954,0.757999,0.022332,0.683751,0.479028,0.032061,0.213295,0.213319,0.523009,0.905332,0.024036,0.476536,0.489006,0.303669,0.785061,0.938115,0.361279,0.744164,0.729879,0.075455,0.053611,0.016055,0.827088,0.573737,0.52014,0.249504,0.249992,0.534256,0.145347,0.906435,0.153935,0.769746,0.986208,0.814567,0.557542,0.988018,0.331157,0.483924,0.031251,0.423967,0.213331,0.594525,0.585022,0.270113,0.969682,0.724631,0.616823,0.077065,0.672901,0.100807,0.034471,0.147878,0.279671,0.394269,0.695633,0.834045,0.636659,0.362355,false,0.555907,0.064713,0.439657,0.056573,0.316561,0.10213,0.220241,0.745228,0.455869,0.12942,0.140556,0.108482,0.399972,0.020861,0.572057,0.748442,0.20176,0.672252,0.963207,true,0.739014,0.239602,0.632466,0.337874,0.539493,0.190105,0.30701,0.423005,0.33603,0.814605,0.526354,0.790016,0.619728,0.679846,0.585732,0.200952,0.655638,0.609177,0.780948,0.973465,0.652859,0.171937,0.334654,0.670339,0.039755,0.334663,0.533341,0.39102,0.085056,0.881303,0.285068,0.292386,0.426883,0.445,0.519811,c1
