%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_12_-n_200_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 12 -n 200 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_12_-n_200_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 {false,true}
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 numeric
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.481636,0.031746,0.635966,0.849991,0.990057,0.40345,0.678386,0.256966,0.57878,0.117254,0.528414,0.19642,0.174912,0.202834,0.602113,0.429945,0.283913,0.249685,0.109829,0.334415,0.349834,0.138711,0.906429,0.468977,0.977329,0.395069,0.026564,0.744414,0.455173,0.036833,0.560025,0.929266,0.771975,0.146554,0.038844,0.970298,0.847028,0.77658,0.305667,0.879294,0.012705,0.21405,0.911994,0.74381,0.879525,0.077759,0.455271,0.756476,0.591011,0.196638,0.905388,0.025541,0.132671,0.728364,0.894011,0.32883,0.79791,0.516675,0.144264,0.90389,0.133432,0.257237,0.703635,0.82907,0.687627,0.644474,0.409578,0.543394,0.667696,0.30551,0.06514,0.577536,0.174743,0.992491,0.131036,0.623852,0.030763,0.200749,0.350955,0.660351,0.337459,0.107904,0.618472,0.961629,0.814042,0.487703,0.566802,0.479233,0.649625,0.042505,0.816726,0.254562,0.075586,0.419559,0.553378,0.239343,0.114205,0.028797,0.119173,0.141867,0.992147,0.663619,0.608022,0.691603,0.520822,0.841224,0.025066,0.020456,0.340376,0.725295,0.436523,0.695861,0.300047,0.471412,0.675844,0.309063,0.40486,0.844336,0.595218,0.421338,0.697082,0.996355,0.555567,0.101603,false,0.367187,0.833548,0.250738,0.237497,0.768429,0.890627,0.401144,0.827755,0.849395,0.997218,0.704445,0.707677,0.306158,0.533896,0.375925,0.145847,0.391958,0.402123,0.951205,0.122634,0.514629,0.368468,0.328807,0.965847,0.965529,0.839192,0.721702,0.403843,0.114459,0.516148,0.32157,0.007031,0.726379,0.620312,0.691431,0.739755,0.408235,0.885847,0.645469,0.876724,0.578034,0.325481,0.649279,0.851642,0.763315,0.847037,0.57944,0.700438,0.482471,0.161357,0.018217,0.637436,0.439908,0.063421,0.127378,0.960073,0.274809,0.09134,0.544508,0.916213,0.643338,0.771983,0.675881,0.387852,0.98537,0.147372,0.221846,0.245985,0.929395,0.042562,0.763877,0.013624,0.923043,0.58358,0.766814,c1
0.037441,0.341678,0.803112,0.405526,0.713221,0.023843,0.781943,0.212093,0.436318,0.909843,0.66581,0.657824,0.855493,0.218565,0.070124,0.433798,0.697029,0.387654,0.839157,0.374292,0.895705,0.823465,0.861631,0.679383,0.020231,0.359755,0.661234,0.336173,0.012933,0.207843,0.778461,0.41248,0.076973,0.096049,0.539271,0.202537,0.139126,0.242454,0.666384,0.041118,0.692081,0.782617,0.330686,0.970702,0.977489,0.282648,0.663016,0.345696,0.409449,0.008059,0.450739,0.888373,0.857835,0.690149,0.728854,0.673144,0.911873,0.634174,0.241977,0.008909,0.52657,0.147367,0.301413,0.213652,0.518102,0.429895,0.390605,0.831129,0.218973,0.268164,0.982624,0.926392,0.229752,0.097359,0.424953,0.715052,0.611408,0.258974,0.419661,0.930634,0.050742,0.569048,0.581195,0.014983,0.501147,0.634181,0.789334,0.428658,0.551906,0.704885,0.57147,0.121357,0.311442,0.239662,0.546229,0.476876,0.903447,0.768203,0.039559,0.852736,0.769512,0.08841,0.344721,0.171556,0.847871,0.309489,0.739289,0.889374,0.355099,0.762125,0.295043,0.06558,0.336075,0.336812,0.720804,0.189752,0.36725,0.3827,0.963557,0.882611,0.799239,0.901836,0.059867,0.581491,true,0.407496,0.777376,0.845099,0.279174,0.480329,0.915348,0.968049,0.723468,0.75231,0.743504,0.182521,0.889783,0.776074,0.950056,0.842606,0.721456,0.99595,0.642651,0.636267,0.332306,0.827087,0.400069,0.05055,0.977491,0.670328,0.107864,0.027569,0.436976,0.543049,0.327715,0.991957,0.362673,0.889953,0.248152,0.204894,0.953777,0.052851,0.843369,0.705488,0.919571,0.824761,0.727242,0.937191,0.064926,0.491177,0.331216,0.5251,0.990954,0.77017,0.457636,0.569413,0.341767,0.103007,0.964136,0.250969,0.747995,0.818266,0.320115,0.506706,0.118709,0.794968,0.042869,0.026054,0.215615,0.384036,0.568855,0.843684,0.506875,0.512422,0.944618,0.359686,0.142603,0.090546,0.832304,0.705192,c0
0.520117,0.071211,0.716243,0.989597,0.314188,0.766973,0.869982,0.114954,0.036059,0.322954,0.597203,0.523798,0.154709,0.5634,0.495355,0.458531,0.564806,0.782812,0.007402,0.053712,0.718041,0.436272,0.324945,0.856974,0.047997,0.098619,0.7851,0.179958,0.413433,0.50843,0.263826,0.017598,0.160848,0.99029,0.710038,0.142205,0.064415,0.057623,0.887667,0.378268,0.839838,0.538412,0.596936,0.9945,0.148434,0.137402,0.131478,0.611614,0.0087,0.950926,0.494521,0.017463,0.314863,0.08431,0.94521,0.80557,0.725373,0.186794,0.775247,0.808782,0.529055,0.415265,0.826375,0.886656,0.222568,0.065577,0.150844,0.743378,0.440091,0.869055,0.389829,0.102401,0.564604,0.741818,0.898885,0.744686,0.819869,0.595829,0.384888,0.629314,0.893181,0.673133,0.835484,0.558423,0.171213,0.748523,0.819927,0.622814,0.484723,0.460929,0.819327,0.970273,0.852632,0.980092,0.10461,0.275517,0.091975,0.192642,0.822159,0.658887,0.317408,0.600481,0.369925,0.700293,0.292492,0.16441,0.850894,0.625596,0.314648,0.397229,0.376168,0.704503,0.816679,0.113085,0.256507,0.392264,0.149981,0.373613,0.669028,0.771805,0.078041,0.336486,0.214866,0.408664,false,0.908239,0.89395,0.817957,0.378306,0.330808,0.41465,0.3608,0.352837,0.089991,0.428903,0.537009,0.510058,0.824084,0.237519,0.321571,0.99838,0.232239,0.745737,0.404294,0.729558,0.334614,0.965686,0.935194,0.039353,0.820207,0.160264,0.652626,0.322393,0.633256,0.802054,0.076776,0.89736,0.395425,0.881236,0.788107,0.234625,0.738505,0.738068,0.678459,0.335665,0.131152,0.51836,0.461958,0.492071,0.323243,0.554441,0.663535,0.871686,0.102685,0.459523,0.764767,0.380403,0.662085,0.489906,0.179934,0.030352,0.506462,0.777369,0.259572,0.6087,0.498214,0.363164,0.5745,0.786014,0.331864,0.575394,0.32018,0.929111,0.458621,0.183161,0.799456,0.790535,0.239612,0.933706,0.591128,c1
0.361676,0.839238,0.700757,0.077339,0.647127,0.703261,0.783626,0.195271,0.873914,0.638026,0.138959,0.138259,0.382113,0.58173,0.182918,0.896239,0.818409,0.942323,0.581158,0.059423,0.004399,0.82355,0.325711,0.911351,0.611961,0.069072,0.010183,0.022906,0.903039,0.975047,0.545492,0.858312,0.393735,0.288145,0.551499,0.686346,0.936401,0.153812,0.184365,0.653504,0.378431,0.008733,0.215064,0.220547,0.652798,0.021742,0.761444,0.289862,0.882847,0.579086,0.194369,0.258287,0.842719,0.482761,0.387892,0.918516,0.904756,0.984749,0.664078,0.60196,0.426571,0.515362,0.495012,0.206859,0.382989,0.980449,0.267671,0.787738,0.931837,0.800133,0.191792,0.195707,0.517645,0.440799,0.736489,0.853888,0.063556,0.052425,0.818313,0.128192,0.779323,0.964965,0.331606,0.91091,0.122038,0.220306,0.51142,0.973059,0.486285,0.020459,0.049909,0.36115,0.271703,0.957981,0.849073,0.615011,0.078461,0.161214,0.785815,0.865545,0.914974,0.034811,0.889779,0.934763,0.467194,0.105084,0.890017,0.405155,0.67511,0.590092,0.173505,0.251468,0.089642,0.705954,0.81667,0.035138,0.741891,0.393768,0.50049,0.850158,0.546732,0.105579,0.800429,0.178827,true,0.523207,0.554351,0.566868,0.953576,0.600347,0.754731,0.559562,0.282498,0.116216,0.685902,0.65409,0.381267,0.008087,0.832737,0.117934,0.987789,0.110449,0.424074,0.399224,0.018936,0.570102,0.342351,0.512101,0.256512,0.129351,0.530366,0.218669,0.935003,0.673579,0.956688,0.048823,0.269727,0.924813,0.663208,0.200221,0.566511,0.929516,0.411445,0.142888,0.18784,0.036675,0.968666,0.316432,0.315454,0.391352,0.130531,0.652563,0.145637,0.579256,0.163871,0.781582,0.881012,0.949425,0.471407,0.688751,0.641433,0.315043,0.929603,0.274919,0.206585,0.186435,0.531513,0.745491,0.324229,0.42571,0.678419,0.002842,0.170542,0.229062,0.707192,0.249465,0.432784,0.640626,0.014735,0.822647,c1
0.399599,0.380892,0.446538,0.87617,0.390507,0.632991,0.453274,0.900534,0.833708,0.571817,0.887544,0.230407,0.310088,0.843776,0.212278,0.626496,0.92139,0.909046,0.322979,0.738746,0.411752,0.143613,0.147897,0.75877,0.574403,0.864911,0.683391,0.851621,0.609062,0.992791,0.146156,0.020496,0.260648,0.886596,0.479642,0.902715,0.766169,0.009517,0.538916,0.621239,0.864238,0.462967,0.896387,0.223287,0.380412,0.106597,0.360215,0.426031,0.191615,0.933647,0.977893,0.359099,0.694185,0.606698,0.509421,0.744602,0.252632,0.575494,0.097618,0.487601,0.489963,0.996332,0.137585,0.963433,0.695507,0.751645,0.15294,0.383024,0.072407,0.228743,0.823405,0.493304,0.024553,0.158273,0.176459,0.527052,0.191444,0.735829,0.355209,0.754996,0.479585,0.454219,0.305266,0.212704,0.910234,0.559272,0.185364,0.175781,0.705924,0.808654,0.299589,0.739114,0.671928,0.26102,0.873515,0.419391,0.593887,0.151927,0.052224,0.044835,0.069124,0.52329,0.085058,0.322081,0.916682,0.164755,0.78016,0.377342,0.069928,0.598233,0.961257,0.257486,0.645611,0.29091,0.839788,0.84639,0.704522,0.017437,0.927418,0.902887,0.071485,0.308567,0.357129,0.958869,false,0.2214,0.255503,0.629576,0.111159,0.245452,0.114455,0.482829,0.93044,0.019154,0.947622,0.98995,0.428091,0.67297,0.384738,0.238318,0.346914,0.038175,0.756783,0.024013,0.245837,0.664445,0.65531,0.662703,0.206693,0.57475,0.411318,0.357924,0.983379,0.95265,0.432156,0.248113,0.040194,0.50495,0.359394,0.317253,0.091206,0.071763,0.56624,0.198677,0.948796,0.166372,0.600005,0.52761,0.717034,0.518925,0.793272,0.9052,0.624363,0.370788,0.416861,0.725293,0.080096,0.220538,0.428314,0.084946,0.860512,0.95789,0.081573,0.750608,0.682885,0.838477,0.406652,0.684171,0.809564,0.55025,0.842551,0.946534,0.739272,0.70135,0.112309,0.891072,0.489057,0.419681,0.765999,0.43537,c0
0.4479,0.395991,0.685643,0.856802,0.291742,0.625139,0.245447,0.996033,0.989757,0.304312,0.751397,0.972215,0.502966,0.832323,0.246192,0.514661,0.378841,0.620697,0.758642,0.797986,0.079339,0.475143,0.601078,0.231171,0.544815,0.63507,0.373991,0.995774,0.192609,0.16919,0.924008,0.254434,0.276568,0.31682,0.619513,0.858079,0.292634,0.537388,0.957602,0.068724,0.905582,0.484708,0.69674,0.28444,0.693367,0.857963,0.421407,0.004095,0.858006,0.097941,0.68817,0.301655,0.935754,0.194899,0.677051,0.893341,0.45436,0.453554,0.57769,0.475646,0.431463,0.921037,0.776775,0.388194,0.58576,0.325255,0.281304,0.812659,0.141331,0.793959,0.711722,0.657427,0.14557,0.3289,0.62959,0.997427,0.292452,0.994839,0.926401,0.439504,0.3454,0.049743,0.493278,0.065973,0.387812,0.790384,0.415739,0.672437,0.294349,0.716623,0.493364,0.860691,0.01236,0.728055,0.971108,0.173518,0.470388,0.458246,0.987169,0.865385,0.189441,0.524697,0.391758,0.091565,0.962816,0.426712,0.271734,0.26789,0.291488,0.058756,0.728039,0.10435,0.614667,0.323449,0.195976,0.347967,0.758879,0.126216,0.872835,0.583856,0.44399,0.112705,0.623,0.538097,false,0.870438,0.067606,0.202037,0.972909,0.957765,0.433974,0.754855,0.14249,0.046038,0.13945,0.699709,0.343359,0.665029,0.014977,0.848497,0.891368,0.526963,0.535588,0.791256,0.348416,0.171133,0.418228,0.268439,0.328286,0.718936,0.471683,0.427792,0.758114,0.858246,0.639089,0.292271,0.575479,0.786406,0.760388,0.891437,0.568676,0.732717,0.700269,0.415959,0.826519,0.854166,0.13655,0.443367,0.054034,0.752211,0.484617,0.752903,0.831718,0.593813,0.145448,0.498293,0.74858,0.836512,0.507919,0.539503,0.222937,0.855169,0.910498,0.548018,0.740024,0.347125,0.073105,0.094879,0.181725,0.252862,0.346816,0.306746,0.901289,0.070857,0.497272,0.832419,0.20469,0.868187,0.637048,0.800778,c0
0.940322,0.992509,0.352922,0.170797,0.969995,0.476429,0.035875,0.375268,0.396764,0.391857,0.914838,0.442124,0.558902,0.959787,0.319602,0.840681,0.964346,0.050069,0.253981,0.144887,0.536268,0.816065,0.447224,0.231623,0.767947,0.600704,0.669837,0.139328,0.643886,0.923284,0.2494,0.900695,0.474206,0.310478,0.402609,0.632931,0.110589,0.97037,0.211713,0.920016,0.364599,0.824913,0.816653,0.053658,0.833025,0.214076,0.668642,0.013088,0.749878,0.664063,0.496584,0.158597,0.931003,0.472288,0.974643,0.48965,0.354798,0.503454,0.947439,0.975689,0.43131,0.513885,0.468754,0.906177,0.552018,0.525391,0.840316,0.426169,0.083926,0.255292,0.299114,0.424687,0.57409,0.375804,0.994886,0.725389,0.564523,0.423898,0.423822,0.092499,0.082449,0.511771,0.540193,0.909691,0.567161,0.598486,0.35453,0.515617,0.722295,0.974892,0.945142,0.086956,0.541092,0.786826,0.459176,0.648378,0.542292,0.875654,0.860082,0.258517,0.075571,0.950611,0.890269,0.672033,0.407972,0.123957,0.960891,0.810073,0.186587,0.137856,0.455129,0.184908,0.787763,0.190945,0.236978,0.019263,0.009413,0.132955,0.994493,0.176812,0.540541,0.937311,0.414585,0.177567,true,0.784518,0.085879,0.510335,0.583617,0.793219,0.456823,0.17417,0.205324,0.421172,0.138133,0.881702,0.570058,0.825009,0.331832,0.63947,0.187985,0.015457,0.193557,0.483843,0.954256,0.47384,0.49047,0.995866,0.889967,0.006003,0.004016,0.844315,0.074647,0.001422,0.744948,0.013491,0.408473,0.938107,0.197445,0.560758,0.132487,0.927996,0.489808,0.718546,0.356328,0.332909,0.601153,0.906525,0.195591,0.997723,0.456655,0.75189,0.504662,0.445278,0.038335,0.529145,0.605942,0.456628,0.444044,0.525544,0.862673,0.820607,0.164188,0.714278,0.420077,0.67827,0.713939,0.774762,0.948364,0.81064,0.158056,0.93782,0.761152,0.422273,0.996136,0.353326,0.254164,0.45851,0.337993,0.678802,c0
0.211598,0.260903,0.292068,0.369726,0.161342,0.413127,0.014154,0.715763,0.625272,0.958813,0.919391,0.011875,0.807123,0.783082,0.147429,0.379224,0.988007,0.841146,0.488762,0.658019,0.658399,0.090229,0.62972,0.482943,0.205472,0.435125,0.754212,0.121495,0.79596,0.733084,0.252259,0.906596,0.947239,0.920308,0.528519,0.126998,0.163133,0.62021,0.678392,0.052542,0.925977,0.172645,0.105,0.36601,0.282752,0.883743,0.987217,0.649327,0.240671,0.437504,0.877101,0.729047,0.196349,0.833214,0.604494,0.62459,0.662766,0.916829,0.097223,0.562379,0.629486,0.559818,0.687231,0.020018,0.994159,0.805566,0.966169,0.046889,0.637123,0.851294,0.278344,0.171009,0.875927,0.562532,0.494627,0.04671,0.232943,0.32757,0.797811,0.623707,0.676714,0.450874,0.828088,0.025312,0.756521,0.95733,0.686714,0.512054,0.339667,0.633279,0.976616,0.876685,0.982259,0.365648,0.270583,0.367519,0.316842,0.357086,0.14087,0.769286,0.223984,0.59287,0.158445,0.584168,0.969978,0.014457,0.075779,0.350388,0.939123,0.214871,0.743984,0.011719,0.066543,0.112774,0.183289,0.908504,0.586354,0.984867,0.625221,0.399244,0.249967,0.4404,0.275576,0.34154,true,0.406922,0.009115,0.662177,0.612959,0.962974,0.200141,0.028317,0.719574,0.901321,0.417497,0.195284,0.752826,0.235391,0.768185,0.951144,0.224869,0.471947,0.260744,0.704237,0.937683,0.364628,0.677672,0.667076,0.753026,0.035837,0.095586,0.278477,0.262476,0.808562,0.372497,0.975529,0.778956,0.82506,0.633475,0.677988,0.923722,0.545948,0.029148,0.379891,0.96654,0.521079,0.815898,0.056672,0.991856,0.402705,0.112276,0.690807,0.910009,0.031754,0.523062,0.594949,0.31012,0.569675,0.190591,0.368779,0.160051,0.071137,0.732339,0.764266,0.398871,0.596992,0.954466,0.453735,0.53856,0.952221,0.19289,0.196153,0.494233,0.400249,0.626673,0.179238,0.995916,0.252796,0.932866,0.378491,c0
0.099997,0.063589,0.207661,0.618977,0.51472,0.264572,0.165601,0.651642,0.681662,0.474887,0.246757,0.963206,0.813884,0.385714,0.411194,0.227111,0.381543,0.078192,0.080731,0.27278,0.856974,0.866968,0.899889,0.201368,0.88384,0.278559,0.731101,0.808447,0.418727,0.571505,0.573666,0.787526,0.80857,0.284458,0.901601,0.283055,0.213637,0.658662,0.252439,0.237495,0.263283,0.422883,0.767217,0.634327,0.34052,0.351728,0.781274,0.177283,0.431458,0.212349,0.496187,0.165859,0.046969,0.199931,0.225032,0.328113,0.326485,0.728912,0.696386,0.154005,0.067589,0.494783,0.426839,0.835985,0.090142,0.050376,0.22749,0.268291,0.039944,0.750936,0.496798,0.682361,0.464479,0.813841,0.070329,0.40303,0.752099,0.411714,0.047342,0.89862,0.315998,0.171754,0.194844,0.767785,0.225673,0.189469,0.241634,0.556943,0.341054,0.681608,0.618035,0.334338,0.888313,0.700917,0.971424,0.760282,0.331378,0.914462,0.093326,0.98782,0.339486,0.307619,0.73077,0.104065,0.628619,0.817413,0.122743,0.979662,0.463501,0.321752,0.002024,0.332309,0.64682,0.115209,0.233311,0.530024,0.89367,0.987337,0.220495,0.160772,0.591735,0.28613,0.709082,0.677346,false,0.897068,0.634189,0.489826,0.75589,0.897307,0.220194,0.722698,0.474864,0.754912,0.625041,0.479688,0.018294,0.334639,0.04037,0.866564,0.558957,0.644626,0.308034,0.210682,0.427705,0.212448,0.794265,0.885735,0.764104,0.214349,0.474622,0.901168,0.998362,0.998053,0.926063,0.947947,0.494165,0.437434,0.196856,0.905814,0.09709,0.636391,0.330737,0.911947,0.779538,0.859658,0.658625,0.966855,0.050672,0.209861,0.839367,0.710614,0.308641,0.492988,0.030408,0.440999,0.85241,0.918548,0.499935,0.664808,0.841779,0.766043,0.453961,0.474639,0.096773,0.915966,0.844997,0.825611,0.261295,0.191415,0.453327,0.35002,0.521042,0.78549,0.587636,0.692589,0.761931,0.660004,0.338579,0.475027,c0
0.782846,0.692639,0.437105,0.90576,0.93528,0.522526,0.418721,0.73924,0.352518,0.498342,0.975572,0.758909,0.75226,0.868342,0.09012,0.20892,0.649157,0.368376,0.787355,0.631905,0.697495,0.661776,0.116909,0.383578,0.799312,0.664098,0.282083,0.689688,0.559527,0.646068,0.669742,0.486789,0.647189,0.14966,0.903155,0.445569,0.630748,0.175125,0.93932,0.513894,0.895292,0.800835,0.662931,0.036509,0.320976,0.383222,0.391094,0.009267,0.504408,0.750631,0.196047,0.308024,0.438566,0.352812,0.977545,0.795779,0.731823,0.156836,0.772264,0.056385,0.642975,0.190598,0.874451,0.129139,0.436704,0.026659,0.960255,0.025756,0.822673,0.17203,0.557549,0.999749,0.531527,0.283617,0.883744,0.507932,0.402321,0.364373,0.285997,0.554743,0.708475,0.611829,0.261388,0.64234,0.833112,0.388511,0.309037,0.862854,0.819702,0.862866,0.671827,0.763945,0.77019,0.229643,0.362275,0.494776,0.540375,0.060326,0.735295,0.396728,0.691036,0.257015,0.269976,0.641678,0.193395,0.287278,0.153199,0.740389,0.958755,0.862865,0.719784,0.744507,0.864714,0.991733,0.797082,0.747932,0.584142,0.380722,0.526274,0.856765,0.188134,0.495308,0.288367,0.141787,false,0.19321,0.949738,0.213393,0.428519,0.740226,0.760286,0.966124,0.934774,0.18954,0.886617,0.728431,0.742308,0.559821,0.743413,0.52302,0.389908,0.982812,0.997979,0.394105,0.744242,0.007687,0.366196,0.790131,0.640671,0.547311,0.092458,0.803997,0.759214,0.530652,0.311895,0.667529,0.098515,0.185934,0.330046,0.272959,0.388138,0.02071,0.223342,0.651351,0.78838,0.987922,0.063165,0.276422,0.266757,0.031076,0.496912,0.78193,0.111677,0.187034,0.381402,0.181755,0.146286,0.691527,0.657134,0.964056,0.33932,0.080333,0.676329,0.494342,0.674799,0.108174,0.753321,0.007025,0.338698,0.417738,0.792814,0.091016,0.508272,0.282828,0.469655,0.982124,0.288505,0.422496,0.583217,0.163519,c0
0.630174,0.837116,0.890109,0.745231,0.385332,0.852723,0.930894,0.844641,0.008532,0.076498,0.109619,0.722155,0.795921,0.764193,0.559396,0.739692,0.969356,0.179346,0.132926,0.304404,0.358994,0.8845,0.193791,0.835962,0.915345,0.546247,0.752472,0.453008,0.790561,0.758776,0.890499,0.512835,0.268778,0.59467,0.346773,0.358079,0.396616,0.077107,0.602045,0.625201,0.767484,0.534165,0.790665,0.251741,0.547117,0.843809,0.293159,0.882826,0.492817,0.907255,0.918841,0.722109,0.415171,0.298712,0.174591,0.998343,0.258525,0.931161,0.23407,0.125953,0.735322,0.750624,0.871092,0.326513,0.239427,0.925533,0.801515,0.947715,0.584845,0.733114,0.589923,0.967411,0.968809,0.36133,0.520557,0.202536,0.441961,0.142778,0.606338,0.556199,0.083431,0.316013,0.215523,0.230938,0.024871,0.270153,0.632414,0.212142,0.445066,0.370208,0.236732,0.482834,0.665523,0.883414,0.885661,0.369518,0.517471,0.230989,0.513257,0.138502,0.222012,0.775033,0.923794,0.463081,0.12769,0.616945,0.248823,0.664205,0.783522,0.431538,0.562099,0.690733,0.990611,0.190174,0.702231,0.65008,0.671712,0.736543,0.439777,0.326067,0.625669,0.570381,0.743727,0.527991,false,0.867192,0.05168,0.303425,0.544602,0.716217,0.128713,0.016966,0.241888,0.794185,0.311854,0.04814,0.839179,0.209025,0.680214,0.393897,0.720483,0.045536,0.965281,0.774604,0.547793,0.224146,0.821502,0.937156,0.759391,0.644214,0.414236,0.72484,0.429827,0.224945,0.150285,0.14077,0.012614,0.379841,0.775658,0.07021,0.026709,0.664707,0.995866,0.546833,0.31912,0.824579,0.235954,0.448926,0.13855,0.231563,0.150683,0.293788,0.888745,0.753385,0.019621,0.362033,0.095279,0.421608,0.217631,0.728257,0.815786,0.878772,0.538118,0.900489,0.451178,0.475352,0.264571,0.678057,0.674206,0.06025,0.535369,0.526034,0.981724,0.962677,0.727439,0.234069,0.19834,0.398583,0.296327,0.878477,c0
