%
% Commandline
%
% weka.datagenerators.classifiers.classification.RDG1 -r weka.datagenerators.classifiers.classification.RDG1-S_34_-n_400_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10 -S 34 -n 400 -a 200 -c 2 -N 200 -I 0 -M 1 -R 10
%
@relation weka.datagenerators.classifiers.classification.RDG1-S_34_-n_400_-a_200_-c_2_-N_200_-I_0_-M_1_-R_10

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute a85 numeric
@attribute a86 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a89 numeric
@attribute a90 numeric
@attribute a91 numeric
@attribute a92 numeric
@attribute a93 numeric
@attribute a94 numeric
@attribute a95 numeric
@attribute a96 numeric
@attribute a97 numeric
@attribute a98 numeric
@attribute a99 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a102 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a105 numeric
@attribute a106 numeric
@attribute a107 numeric
@attribute a108 numeric
@attribute a109 numeric
@attribute a110 numeric
@attribute a111 numeric
@attribute a112 numeric
@attribute a113 numeric
@attribute a114 numeric
@attribute a115 numeric
@attribute a116 numeric
@attribute a117 numeric
@attribute a118 numeric
@attribute a119 numeric
@attribute a120 numeric
@attribute a121 numeric
@attribute a122 numeric
@attribute a123 numeric
@attribute a124 numeric
@attribute a125 numeric
@attribute a126 numeric
@attribute a127 numeric
@attribute a128 numeric
@attribute a129 numeric
@attribute a130 numeric
@attribute a131 numeric
@attribute a132 numeric
@attribute a133 numeric
@attribute a134 numeric
@attribute a135 numeric
@attribute a136 numeric
@attribute a137 numeric
@attribute a138 numeric
@attribute a139 numeric
@attribute a140 numeric
@attribute a141 numeric
@attribute a142 numeric
@attribute a143 numeric
@attribute a144 numeric
@attribute a145 numeric
@attribute a146 numeric
@attribute a147 numeric
@attribute a148 numeric
@attribute a149 numeric
@attribute a150 numeric
@attribute a151 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a154 numeric
@attribute a155 numeric
@attribute a156 numeric
@attribute a157 numeric
@attribute a158 numeric
@attribute a159 numeric
@attribute a160 numeric
@attribute a161 numeric
@attribute a162 numeric
@attribute a163 numeric
@attribute a164 numeric
@attribute a165 numeric
@attribute a166 numeric
@attribute a167 numeric
@attribute a168 numeric
@attribute a169 numeric
@attribute a170 numeric
@attribute a171 numeric
@attribute a172 numeric
@attribute a173 numeric
@attribute a174 {false,true}
@attribute a175 numeric
@attribute a176 numeric
@attribute a177 numeric
@attribute a178 numeric
@attribute a179 numeric
@attribute a180 numeric
@attribute a181 numeric
@attribute a182 numeric
@attribute a183 numeric
@attribute a184 numeric
@attribute a185 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a188 numeric
@attribute a189 numeric
@attribute a190 numeric
@attribute a191 numeric
@attribute a192 numeric
@attribute a193 numeric
@attribute a194 numeric
@attribute a195 numeric
@attribute a196 numeric
@attribute a197 numeric
@attribute a198 numeric
@attribute a199 numeric
@attribute class {c0,c1}

@data
0.237859,0.532475,0.664071,0.828179,0.301848,0.137524,0.634543,0.429064,0.159567,0.445119,0.414462,0.130696,0.746115,0.392998,0.685967,0.192987,0.356009,0.497895,0.874237,0.166644,0.075483,0.134296,0.725908,0.557776,0.639593,0.899897,0.946703,0.294299,0.098423,0.24822,0.798692,0.616499,0.841748,0.397924,0.113272,0.858806,0.727785,0.638729,0.26287,0.215847,0.289202,0.545454,0.25252,0.993034,0.248364,0.284517,0.241905,0.030452,0.863804,0.151371,0.489097,0.958521,0.951222,0.71267,0.919152,0.694882,0.774829,0.443591,0.263884,0.124189,0.38868,0.548558,0.993547,0.215975,0.422632,0.732752,0.066819,0.930457,0.753883,0.052108,0.862413,0.13816,0.982593,0.611123,0.523777,0.436434,0.138837,0.800637,0.347776,0.184429,0.588237,0.97188,0.778925,0.29783,0.674844,0.92837,0.032609,0.345603,0.242445,0.383922,0.363959,0.273254,0.809212,0.582825,0.523405,0.640572,0.835659,0.607363,0.995619,0.606546,0.222182,0.508216,0.20549,0.020137,0.899983,0.284871,0.992894,0.882801,0.137942,0.916015,0.307478,0.137133,0.978102,0.094007,0.255326,0.205749,0.033657,0.05285,0.341271,0.955473,0.735906,0.895715,0.993818,0.794138,0.000425,0.125884,0.234021,0.420786,0.197733,0.664126,0.655344,0.344777,0.260036,0.495827,0.718447,0.665285,0.733144,0.232827,0.732981,0.759903,0.591483,0.297755,0.79793,0.469538,0.674125,0.142757,0.402658,0.086519,0.671085,0.89987,0.352769,0.953796,0.691629,0.126879,0.178032,0.765367,0.580174,0.860372,0.204032,0.721517,0.310364,0.016786,0.024905,0.537185,0.984211,0.292597,0.201381,0.927774,0.190729,0.106412,0.626568,0.60391,0.737268,0.798573,false,0.995168,0.056811,0.257973,0.741504,0.892479,0.915764,0.381151,0.6521,0.949931,0.399338,0.285325,0.844834,0.518891,0.535371,0.994874,0.152189,0.600858,0.332516,0.399885,0.494929,0.800176,0.45499,0.645732,0.797868,0.033728,c0
0.233621,0.754257,0.116583,0.411935,0.221711,0.199961,0.887213,0.143881,0.044296,0.368743,0.142154,0.539108,0.860648,0.312045,0.996351,0.179587,0.362415,0.975882,0.702091,0.117619,0.863579,0.132081,0.094575,0.51888,0.70346,0.568166,0.306238,0.51456,0.880273,0.702647,0.214693,0.15251,0.560287,0.684113,0.207328,0.244569,0.866427,0.20535,0.495022,0.595662,0.140201,0.717823,0.388079,0.570061,0.692108,0.467199,0.659431,0.201106,0.908249,0.787205,0.363285,0.08296,0.464619,0.386956,0.251838,0.096429,0.31563,0.945996,0.238321,0.615596,0.06968,0.191633,0.191568,0.218015,0.342128,0.774769,0.715458,0.078424,0.684841,0.683277,0.465986,0.164411,0.731482,0.636045,0.989409,0.072211,0.269037,0.886215,0.026794,0.841755,0.048592,0.128694,0.723487,0.372363,0.282169,0.754899,0.206416,0.123908,0.937467,0.526777,0.547814,0.633031,0.138648,0.852521,0.220869,0.999956,0.208832,0.237967,0.770955,0.908669,0.148786,0.160545,0.575523,0.931732,0.636282,0.56673,0.246405,0.840686,0.951947,0.429317,0.440165,0.394016,0.589906,0.317408,0.585334,0.606853,0.695365,0.729907,0.309764,0.820067,0.886277,0.022356,0.156978,0.981135,0.46254,0.117345,0.517354,0.425154,0.483726,0.830309,0.568103,0.101573,0.705103,0.565389,0.41543,0.630722,0.901781,0.34011,0.562943,0.793908,0.682073,0.583015,0.292268,0.061873,0.493717,0.914976,0.535005,0.548576,0.160406,0.172746,0.339578,0.340798,0.951079,0.262447,0.09217,0.498743,0.880742,0.041006,0.237895,0.148828,0.669122,0.315179,0.366472,0.99704,0.542245,0.220642,0.176111,0.27976,0.85205,0.697731,0.009984,0.638636,0.310475,0.515769,false,0.657102,0.486967,0.314512,0.068199,0.82833,0.102152,0.429105,0.407024,0.537915,0.565457,0.844038,0.172324,0.239294,0.150762,0.481939,0.951201,0.375884,0.181679,0.174653,0.741884,0.761149,0.606881,0.086895,0.6788,0.066296,c0
0.3859,0.066877,0.139054,0.784999,0.17714,0.383652,0.456921,0.54556,0.922365,0.577533,0.966111,0.923109,0.055726,0.697769,0.113965,0.96795,0.230414,0.030809,0.947428,0.510869,0.652338,0.532772,0.357546,0.932203,0.337744,0.571413,0.087399,0.488695,0.870491,0.255665,0.657794,0.48064,0.524736,0.584978,0.045719,0.511538,0.94008,0.886016,0.162452,0.843474,0.888737,0.520866,0.921407,0.383644,0.058118,0.648777,0.960185,0.150941,0.18722,0.902544,0.886996,0.16623,0.341536,0.200994,0.258498,0.58593,0.588711,0.560663,0.364286,0.555727,0.845972,0.692555,0.292674,0.699754,0.210408,0.374025,0.683063,0.380248,0.654438,0.071152,0.032131,0.863731,0.57138,0.053569,0.414202,0.311937,0.289783,0.29159,0.000618,0.079218,0.340265,0.754546,0.81855,0.142861,0.95485,0.339618,0.77664,0.618764,0.006367,0.552042,0.103001,0.222086,0.35424,0.230423,0.990531,0.221034,0.35306,0.064988,0.425164,0.90161,0.101588,0.391959,0.884573,0.812164,0.862412,0.76384,0.838039,0.088803,0.966247,0.093252,0.752574,0.976193,0.429913,0.747053,0.616093,0.253005,0.463306,0.827844,0.825303,0.647246,0.018247,0.021536,0.654164,0.483945,0.54083,0.812542,0.4182,0.746107,0.128987,0.572225,0.88057,0.449638,0.368234,0.011607,0.407754,0.733845,0.221123,0.755935,0.875859,0.351408,0.479704,0.346555,0.352964,0.305153,0.455349,0.804648,0.138587,0.223702,0.776565,0.001725,0.828286,0.694052,0.392987,0.473398,0.689535,0.176348,0.142496,0.985766,0.784477,0.314615,0.528479,0.117898,0.955775,0.426912,0.675515,0.359197,0.003731,0.709372,0.784329,0.737077,0.125985,0.220809,0.790621,0.788205,true,0.028043,0.347434,0.765675,0.418429,0.986833,0.69702,0.33483,0.689589,0.509274,0.475671,0.652053,0.952992,0.32575,0.003817,0.643693,0.372353,0.688006,0.153679,0.506387,0.168698,0.679619,0.458105,0.935431,0.883376,0.301157,c1
0.726723,0.354377,0.978094,0.779492,0.069337,0.466985,0.438063,0.114261,0.891557,0.781654,0.099928,0.219154,0.123901,0.368907,0.013134,0.141717,0.673186,0.004023,0.261506,0.752555,0.843795,0.019829,0.321235,0.983322,0.266433,0.648706,0.212158,0.162596,0.693317,0.36827,0.411095,0.249719,0.871223,0.781742,0.739195,0.798913,0.587667,0.861917,0.209646,0.299441,0.900482,0.966695,0.12778,0.132336,0.507375,0.894548,0.572496,0.760184,0.189572,0.38983,0.756116,0.923653,0.272456,0.930754,0.659177,0.556989,0.08614,0.336913,0.767349,0.85436,0.480198,0.718604,0.699561,0.419969,0.549327,0.556792,0.009602,0.717035,0.860501,0.250428,0.467863,0.094248,0.637206,0.296911,0.685548,0.513008,0.55265,0.381856,0.030627,0.724766,0.011373,0.045919,0.40291,0.054965,0.057455,0.269284,0.585105,0.138606,0.337604,0.268528,0.567319,0.922157,0.86864,0.035912,0.454436,0.997499,0.711467,0.667772,0.30892,0.865868,0.037408,0.326514,0.556035,0.043163,0.487803,0.75983,0.384136,0.012791,0.174074,0.661103,0.909581,0.908131,0.142991,0.796566,0.743998,0.463974,0.640675,0.747637,0.001041,0.214735,0.048886,0.320945,0.710447,0.136994,0.938472,0.163927,0.069102,0.934876,0.287352,0.890469,0.95201,0.949006,0.544236,0.068904,0.630445,0.233273,0.884284,0.753814,0.700265,0.688338,0.699235,0.853399,0.810247,0.266815,0.092037,0.515797,0.898491,0.172272,0.90483,0.890594,0.294335,0.662685,0.599157,0.075845,0.223917,0.538682,0.12857,0.796302,0.969383,0.647924,0.79633,0.375124,0.174973,0.769171,0.974713,0.859224,0.567563,0.053062,0.477442,0.737471,0.66495,0.791376,0.323069,0.551353,true,0.662505,0.60468,0.839296,0.813473,0.758094,0.190065,0.278666,0.369887,0.63431,0.016547,0.593615,0.877195,0.350873,0.815952,0.78227,0.208273,0.962019,0.20773,0.483348,0.511126,0.205746,0.232053,0.850162,0.121276,0.201196,c1
0.559707,0.129066,0.801981,0.808744,0.811954,0.249742,0.54277,0.933335,0.651,0.126327,0.764984,0.458858,0.560557,0.041256,0.932373,0.68979,0.525997,0.437755,0.24551,0.146101,0.144883,0.682312,0.310665,0.308376,0.051223,0.875031,0.416973,0.44232,0.920549,0.583627,0.33011,0.945317,0.737995,0.45594,0.31639,0.752429,0.457818,0.026166,0.448094,0.215174,0.660342,0.67164,0.108993,0.523706,0.321122,0.599826,0.018477,0.181422,0.347112,0.949298,0.023322,0.260818,0.105977,0.57382,0.368074,0.170336,0.777164,0.845263,0.14819,0.444221,0.987184,0.858922,0.174459,0.630829,0.856563,0.75392,0.532938,0.699608,0.282234,0.471722,0.711513,0.51291,0.006664,0.167389,0.282374,0.81604,0.783808,0.661057,0.779113,0.887414,0.742012,0.77122,0.587807,0.460435,0.865295,0.106759,0.383367,0.779659,0.366951,0.911243,0.885595,0.686061,0.613227,0.8509,0.483813,0.439686,0.169857,0.216737,0.584585,0.582687,0.490528,0.871663,0.373967,0.521744,0.743889,0.415049,0.053882,0.666063,0.284503,0.460016,0.51165,0.895667,0.313183,0.622857,0.81233,0.854363,0.343452,0.809334,0.865487,0.062809,0.193373,0.649197,0.111127,0.12927,0.355835,0.478132,0.093981,0.399184,0.765365,0.095434,0.350968,0.229341,0.175877,0.636061,0.123583,0.698477,0.59126,0.287323,0.025134,0.973319,0.449535,0.253319,0.942145,0.737568,0.55133,0.324318,0.12992,0.061049,0.044712,0.643652,0.674179,0.837246,0.130962,0.781287,0.233822,0.449639,0.539655,0.021071,0.254322,0.64075,0.236471,0.847788,0.646879,0.652547,0.273412,0.980473,0.265408,0.5828,0.168687,0.940062,0.381581,0.55923,0.712272,0.062297,true,0.771778,0.633225,0.070898,0.846749,0.623014,0.136096,0.811388,0.11472,0.257715,0.916344,0.51253,0.465791,0.514856,0.898428,0.990215,0.284966,0.908728,0.605301,0.537718,0.660739,0.590633,0.764316,0.856607,0.941131,0.368583,c0
0.482101,0.274177,0.893487,0.769635,0.079727,0.666155,0.388009,0.818024,0.469564,0.957494,0.705609,0.671897,0.776479,0.809445,0.282642,0.512532,0.758595,0.117708,0.948194,0.112047,0.466588,0.24427,0.484046,0.31917,0.49558,0.484701,0.643078,0.297309,0.129932,0.132982,0.598808,0.725162,0.658806,0.647552,0.166904,0.327332,0.149155,0.845143,0.03895,0.040881,0.002813,0.753017,0.699386,0.843491,0.695695,0.735626,0.658462,0.769877,0.199585,0.778287,0.127219,0.925314,0.720862,0.358317,0.284921,0.368625,0.555481,0.163187,0.845009,0.581707,0.055858,0.025593,0.712596,0.868632,0.93283,0.83696,0.144648,0.434614,0.374656,0.873714,0.973443,0.083569,0.755065,0.924807,0.134537,0.44278,0.023633,0.844287,0.952404,0.374081,0.224334,0.669325,0.380058,0.763276,0.971875,0.241974,0.663404,0.192931,0.130477,0.35201,0.706704,0.098425,0.386055,0.77858,0.752471,0.883133,0.880275,0.249976,0.85728,0.125807,0.583781,0.263691,0.044365,0.451738,0.625886,0.913049,0.944571,0.858983,0.369347,0.352011,0.19913,0.291915,0.621367,0.296392,0.890881,0.036605,0.005752,0.007561,0.794989,0.075996,0.186193,0.533806,0.295873,0.887562,0.32694,0.594884,0.403962,0.292139,0.904671,0.38689,0.424078,0.869814,0.744128,0.757431,0.476632,0.147256,0.94017,0.655184,0.253517,0.230588,0.150149,0.493268,0.102465,0.808879,0.593057,0.082478,0.776818,0.485568,0.975715,0.088262,0.962077,0.208596,0.481255,0.544425,0.996239,0.164757,0.901498,0.816916,0.03787,0.879748,0.972326,0.552623,0.304013,0.422651,0.979944,0.570989,0.899435,0.552002,0.745992,0.360324,0.189411,0.360395,0.170716,0.826077,true,0.475491,0.615984,0.204915,0.463929,0.157562,0.543688,0.606294,0.7112,0.697159,0.990145,0.472346,0.446015,0.361228,0.653375,0.357222,0.430003,0.761973,0.597678,0.818643,0.796731,0.929985,0.838731,0.887281,0.628458,0.561651,c0
0.362454,0.533665,0.947763,0.880553,0.452192,0.787674,0.85843,0.303579,0.551283,0.682281,0.313186,0.63466,0.271898,0.991064,0.260254,0.822556,0.576053,0.80809,0.72638,0.413816,0.600984,0.379144,0.730894,0.708026,0.078647,0.234872,0.793523,0.279674,0.807842,0.59925,0.198111,0.969464,0.177543,0.250907,0.10504,0.6676,0.311283,0.500174,0.067062,0.212566,0.004996,0.711323,0.496446,0.511142,0.264479,0.847339,0.155717,0.548887,0.913723,0.843632,0.799957,0.305017,0.441604,0.227485,0.685534,0.711612,0.981986,0.291607,0.778306,0.704307,0.081088,0.303026,0.143753,0.100081,0.695977,0.682659,0.182139,0.507502,0.689368,0.826234,0.083758,0.725759,0.938424,0.253867,0.122429,0.12104,0.059066,0.073407,0.179885,0.282276,0.662312,0.321821,0.199289,0.853023,0.005485,0.609174,0.103096,0.812216,0.878633,0.631431,0.078599,0.633744,0.575334,0.541096,0.033917,0.693305,0.837061,0.868858,0.457867,0.01069,0.731591,0.674721,0.879055,0.916643,0.52848,0.873731,0.612697,0.515674,0.768405,0.229244,0.50809,0.879653,0.888236,0.335789,0.965312,0.751767,0.959945,0.02393,0.576662,0.166393,0.32906,0.011128,0.366498,0.797652,0.197106,0.295464,0.752543,0.037893,0.482537,0.743186,0.032412,0.777101,0.615972,0.556372,0.411011,0.605164,0.278037,0.823642,0.327625,0.691194,0.471952,0.154672,0.115932,0.907549,0.738023,0.478366,0.835838,0.860951,0.763476,0.444924,0.452949,0.369055,0.118632,0.513595,0.409654,0.578044,0.359187,0.730816,0.031198,0.355345,0.274433,0.407477,0.140826,0.81122,0.6325,0.389459,0.719934,0.804023,0.376282,0.382149,0.442381,0.066114,0.85747,0.837531,false,0.150881,0.361166,0.241497,0.684026,0.746098,0.869844,0.249445,0.052037,0.024761,0.742947,0.009761,0.072246,0.611823,0.747224,0.187683,0.231306,0.433694,0.662918,0.656137,0.716498,0.187112,0.51224,0.555454,0.273107,0.414962,c1
0.30907,0.440536,0.072905,0.208856,0.112638,0.531836,0.267614,0.371744,0.082974,0.665651,0.206864,0.468579,0.182187,0.399566,0.137092,0.569008,0.143199,0.870494,0.565965,0.643315,0.336326,0.425608,0.376373,0.511293,0.204154,0.750554,0.204629,0.963466,0.006434,0.204693,0.559513,0.175052,0.719268,0.339736,0.651879,0.815287,0.066646,0.125948,0.929024,0.318198,0.827422,0.23924,0.86364,0.62566,0.757124,0.872802,0.634097,0.339517,0.691523,0.928522,0.950983,0.626812,0.657667,0.116308,0.434215,0.410606,0.108143,0.443515,0.625714,0.348635,0.715598,0.812041,0.934565,0.852988,0.517115,0.957248,0.554709,0.936259,0.581802,0.76073,0.669663,0.983058,0.790004,0.048029,0.06442,0.640538,0.758848,0.34278,0.601577,0.897525,0.426347,0.690341,0.886934,0.079109,0.315087,0.586835,0.849183,0.921997,0.036583,0.253619,0.889012,0.115671,0.168631,0.982552,0.714832,0.695371,0.240569,0.044047,0.975501,0.455145,0.195128,0.697718,0.32486,0.112683,0.360584,0.174553,0.608527,0.302382,0.663235,0.1099,0.450325,0.599072,0.537745,0.798135,0.633887,0.682045,0.751693,0.812749,0.324391,0.437516,0.150719,0.98969,0.356029,0.267366,0.15191,0.507137,0.522762,0.123001,0.665658,0.811501,0.053034,0.815384,0.009967,0.437282,0.22357,0.965764,0.29625,0.347531,0.373017,0.556368,0.711942,0.282002,0.413127,0.41629,0.102789,0.741684,0.303328,0.135041,0.266462,0.661271,0.853942,0.834694,0.409191,0.525193,0.653988,0.951292,0.288396,0.668229,0.881412,0.677165,0.666836,0.768284,0.246742,0.998013,0.837581,0.08679,0.345601,0.322115,0.14416,0.841277,0.251153,0.543723,0.616507,0.205024,false,0.008693,0.0709,0.820285,0.359131,0.257637,0.280842,0.384457,0.005154,0.610325,0.115891,0.822648,0.739312,0.624841,0.866732,0.795442,0.059175,0.215928,0.327327,0.807289,0.962685,0.749212,0.588754,0.978772,0.728837,0.741461,c1
0.914399,0.625118,0.340884,0.89176,0.512454,0.143674,0.29038,0.044467,0.499199,0.354657,0.368537,0.342035,0.855353,0.362354,0.450787,0.264261,0.717809,0.20804,0.211095,0.470259,0.920347,0.07124,0.164503,0.360417,0.299486,0.542546,0.429529,0.057839,0.915393,0.539086,0.126471,0.072226,0.002829,0.762805,0.38332,0.253921,0.163394,0.212087,0.507917,0.771757,0.037858,0.148864,0.003132,0.755636,0.45619,0.096169,0.751271,0.933197,0.852891,0.89524,0.874583,0.059689,0.556559,0.586598,0.490637,0.191117,0.415143,0.896129,0.824523,0.882971,0.102129,0.405079,0.914226,0.210325,0.363939,0.061928,0.451211,0.099813,0.415123,0.554495,0.135138,0.839957,0.665453,0.202225,0.28982,0.793578,0.971821,0.451432,0.386929,0.274463,0.647882,0.760413,0.554648,0.270213,0.53567,0.646667,0.110333,0.194154,0.545957,0.935078,0.649471,0.131443,0.207921,0.793755,0.247582,0.10795,0.933697,0.973331,0.88742,0.755247,0.899729,0.775886,0.310703,0.370998,0.674316,0.671227,0.111802,0.781277,0.979595,0.15116,0.040207,0.599811,0.266187,0.366434,0.159264,0.448883,0.100075,0.32644,0.720586,0.457587,0.71377,0.958308,0.356715,0.885387,0.457654,0.119933,0.469008,0.03236,0.302404,0.740526,0.493402,0.692278,0.989688,0.62267,0.063624,0.280639,0.905885,0.081441,0.959553,0.426965,0.262335,0.519019,0.127899,0.259205,0.705716,0.237304,0.992986,0.827766,0.053361,0.276412,0.73736,0.117698,0.450953,0.833524,0.225107,0.879771,0.883744,0.864419,0.76518,0.074671,0.637542,0.799106,0.967682,0.069247,0.001972,0.913346,0.532997,0.849756,0.236055,0.789435,0.931797,0.424231,0.574949,0.472492,true,0.274611,0.846736,0.382562,0.320425,0.188984,0.089407,0.778249,0.640312,0.055278,0.410765,0.584137,0.485988,0.229938,0.217737,0.692164,0.074216,0.908644,0.856629,0.426159,0.594325,0.520813,0.652144,0.71916,0.437723,0.545629,c0
0.310532,0.69469,0.986484,0.304557,0.661023,0.76604,0.888802,0.223782,0.749727,0.071699,0.179726,0.779748,0.371486,0.050446,0.56752,0.841918,0.227697,0.226175,0.699162,0.409143,0.031913,0.820429,0.242895,0.799475,0.050068,0.639682,0.181423,0.198,0.758462,0.794775,0.796239,0.093233,0.530183,0.201512,0.441768,0.539857,0.519429,0.484266,0.357382,0.374053,0.20323,0.858574,0.446041,0.4774,0.361369,0.803998,0.160209,0.936298,0.627829,0.855198,0.378874,0.476096,0.130884,0.636951,0.433892,0.862583,0.153999,0.347997,0.249561,0.05823,0.195984,0.258933,0.89624,0.796525,0.286389,0.430944,0.726981,0.89502,0.920922,0.785082,0.665567,0.066126,0.521697,0.855823,0.145009,0.204454,0.898423,0.048059,0.657478,0.130476,0.789179,0.983216,0.869789,0.552498,0.1932,0.568106,0.782995,0.572401,0.873153,0.749164,0.4703,0.405364,0.100664,0.525115,0.51441,0.109735,0.446392,0.682687,0.383612,0.030447,0.174744,0.892869,0.63529,0.34786,0.593347,0.259282,0.016234,0.593629,0.528716,0.145606,0.241027,0.246177,0.952056,0.125595,0.472963,0.550584,0.662946,0.197073,0.306339,0.521162,0.853698,0.980394,0.354653,0.679744,0.323457,0.482212,0.386145,0.458655,0.088655,0.147007,0.316281,0.354587,0.145226,0.341645,0.266194,0.85806,0.178014,0.122392,0.326754,0.902896,0.084116,0.119108,0.62988,0.081082,0.279409,0.637981,0.821826,0.150655,0.891347,0.632,0.05763,0.42769,0.106098,0.017463,0.191558,0.498227,0.13442,0.925185,0.925282,0.311928,0.488204,0.866652,0.293719,0.12648,0.518387,0.468226,0.017854,0.960266,0.455003,0.380618,0.934528,0.180511,0.511393,0.206184,true,0.605117,0.967181,0.803205,0.508152,0.028624,0.528369,0.124162,0.535371,0.396188,0.677958,0.824127,0.236359,0.944228,0.176813,0.235729,0.193824,0.502334,0.351985,0.948768,0.699741,0.808297,0.31854,0.155392,0.342007,0.126545,c0
0.820934,0.125861,0.601905,0.680055,0.951322,0.665271,0.704599,0.40674,0.604662,0.168202,0.958042,0.333551,0.164318,0.936134,0.340088,0.425031,0.57688,0.751538,0.149279,0.107756,0.6712,0.312938,0.121668,0.798085,0.304218,0.026808,0.534224,0.667873,0.674887,0.82505,0.464776,0.571272,0.937602,0.130876,0.559101,0.525478,0.067784,0.831287,0.367689,0.389236,0.784835,0.130925,0.557895,0.415185,0.221446,0.459947,0.08156,0.165549,0.943311,0.187655,0.6839,0.875457,0.869554,0.753969,0.97633,0.724108,0.621741,0.972451,0.664085,0.631252,0.838126,0.681398,0.418901,0.134931,0.029821,0.62368,0.31768,0.62613,0.626867,0.421295,0.729987,0.717,0.964734,0.777257,0.030388,0.801499,0.095549,0.585258,0.536041,0.930819,0.473399,0.456657,0.625635,0.970649,0.759353,0.284707,0.082673,0.633338,0.219368,0.857514,0.324256,0.385226,0.447053,0.204091,0.325959,0.417892,0.433282,0.311969,0.734027,0.841807,0.325966,0.090165,0.868051,0.011827,0.575791,0.967926,0.060452,0.426235,0.547569,0.317508,0.05349,0.954456,0.09184,0.968362,0.98021,0.243363,0.017686,0.440427,0.792633,0.028005,0.885238,0.165865,0.86866,0.729867,0.045157,0.891402,0.928596,0.164209,0.392401,0.657535,0.322825,0.397785,0.872887,0.236243,0.214126,0.799206,0.384188,0.67542,0.171248,0.106436,0.345196,0.646094,0.214796,0.899399,0.874731,0.617637,0.412136,0.210383,0.215353,0.496458,0.704945,0.130926,0.766167,0.25534,0.77119,0.181076,0.847229,0.253388,0.372751,0.895403,0.108171,0.400674,0.820534,0.549863,0.314951,0.057011,0.900869,0.204601,0.101213,0.570899,0.850143,0.269992,0.154471,0.662526,true,0.6167,0.222425,0.433814,0.933188,0.845281,0.270966,0.64885,0.134869,0.706788,0.102998,0.069653,0.876682,0.823115,0.755961,0.055054,0.239884,0.794257,0.036013,0.334606,0.998862,0.499402,0.618088,0.854751,0.356077,0.899749,c1
